,wt1,wt2,wt3,unp1,unp2,unp3
0_B,0.535312,0.849908,1.46286,0.179038,0.11416300000000001,-0.213131
1_B,0.447586,0.9090159999999999,0.313035,0.544287,0.065011,0.594912
2_B,0.200059,1.28349,0.562149,0.226298,0.785515,-0.5190319999999999
3_B,1.14141,-0.0789933,0.0922946,-1.057,0.446141,-0.370251
0_CI,0.0,0.0,0.0,-0.21331999999999998,0.5011329999999999,0.0773651
1_CI,0.0,0.0,0.0,0.05,0.05,0.05
2_CI,0.0,0.0,0.0,0.15,0.15,0.15
3_CI,0.0,0.0,0.0,-0.0386247,-0.660824,0.364175
0_CN,0.0,0.0,0.0,0.15,0.15,0.15
1_CN,0.0,0.0,0.0,0.05,0.05,0.05
2_CN,0.0,0.0,0.0,0.15,0.15,0.15
3_CN,0.0,0.0,0.0,0.05,0.05,0.05
0_EN,0.0,0.0,0.0,0.14011600000000002,-0.17724,-0.0353283
1_EN,0.0,0.0,0.0,-0.198348,0.558805,-0.179397
2_EN,1.27566,1.28462,1.1535600000000001,0.018354099999999998,0.866187,0.251765
3_EN,0.0,0.0,0.0,0.567901,-0.250996,0.00650762
0_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_1,0.0,0.0,0.0,-0.0504363,-0.322525,-0.23793699999999998
0_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_3,0.0,0.0,0.0,-0.5607340000000001,0.0414545,0.37685
0_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_5,0.0,0.0,0.0,0.64449,-0.425833,0.401395
1_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_1,0.0,0.0,0.0,0.30685300000000004,0.59965,0.0732244
1_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_3,0.0,0.0,0.0,0.32261799999999996,0.9139219999999999,0.476154
1_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_5,0.0,0.0,0.0,0.340007,0.36287800000000003,0.385918
2_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
2_EWG_1,0.0,0.0,0.0,0.342074,-0.320784,-0.22548
2_EWG_2,0.0,0.0,0.0,-0.325653,0.316843,0.517247
2_EWG_3,0.0,0.0,0.0,-0.47958599999999996,-0.48381899999999994,0.331484
2_EWG_4,0.0,0.0,0.0,0.8553200000000001,0.441032,-0.140026
2_EWG_5,0.0,0.0,0.0,0.204153,0.327608,0.11761600000000001
3_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_1,0.0,0.0,0.0,-0.25762399999999996,-0.317765,0.120074
3_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_3,0.0,0.0,0.0,-0.139148,0.36291999999999996,-0.026936599999999998
3_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_5,0.0,0.0,0.0,-0.07697319999999999,-0.0760419,-0.117004
0_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_1,0.0,0.0,0.0,0.762505,-0.139167,-0.668908
0_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_3,0.0,0.0,0.0,-0.44906899999999994,0.158328,0.734766
0_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_5,0.0,0.0,0.0,0.11493900000000001,0.324027,-0.0815182
1_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_1,0.0,0.0,0.0,-0.4444,-0.346898,-0.711896
1_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_3,0.0,0.0,0.0,0.013535,1.2207299999999999,0.04235119999999999
1_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_5,0.0,0.0,0.0,0.126075,-0.339721,-0.30406500000000003
2_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_1,0.0,0.0,0.0,0.591689,0.00035773,-0.0127097
2_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_3,0.0,0.0,0.0,-0.39282399999999995,-0.689893,-0.40878600000000004
2_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_5,0.0,0.0,0.0,0.7886880000000001,-0.42968199999999995,0.309068
3_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_1,0.0,0.0,0.0,0.14852200000000002,0.392277,-0.0557521
3_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_3,0.0,0.0,0.0,0.127142,0.295129,0.168493
3_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_5,0.0,0.0,0.0,0.644374,-0.19786199999999998,0.583781
0_IWG,0.0,0.0,0.0,-0.533036,0.965518,0.0378202
1_IWG,1.1246200000000002,1.16972,0.7705270000000001,0.05,0.05,0.05
2_IWG,0.0,0.0,0.0,0.15,0.15,0.15
3_IWG,0.0,0.0,0.0,0.05,0.05,0.05
0_PH_0,0.0,0.0,0.0,-0.104724,0.649563,0.231584
0_PH_1,0.0,0.0,0.0,0.00333754,0.0320917,0.28670500000000004
0_PH_2,0.0,0.0,0.0,-0.11893599999999999,-0.632251,0.586226
0_PH_3,0.0,0.0,0.0,-0.03797380000000001,-0.15911199999999998,-0.283984
0_PH_4,0.0,0.0,0.0,-0.45888,0.12129000000000001,0.24443499999999999
0_PH_5,0.0,0.0,0.0,0.294559,-0.236785,-0.304875
1_PH_0,0.0,0.0,0.0,0.0351941,0.403636,0.08286669999999999
1_PH_1,0.0,0.0,0.0,-0.0904352,0.183488,-0.33738
1_PH_2,0.0,0.0,0.0,-0.25759899999999997,-0.29441,0.572811
1_PH_3,0.0,0.0,0.0,0.027324599999999998,0.555424,-0.325494
1_PH_4,0.0,0.0,0.0,-0.236515,-0.582538,0.023081599999999997
1_PH_5,0.0,0.0,0.0,0.18177100000000002,-0.12228800000000001,-0.114195
2_PH_0,0.0,0.0,0.0,-0.106003,0.744188,0.0238385
2_PH_1,0.0,0.0,0.0,0.679222,-0.298572,0.788682
2_PH_2,0.0,0.0,0.0,0.269518,0.395464,-0.152321
2_PH_3,0.0,0.0,0.0,-0.15120699999999998,0.732258,0.12201600000000001
2_PH_4,0.0,0.0,0.0,0.5589,0.00102641,0.00271967
2_PH_5,0.0,0.0,0.0,0.234186,-0.195921,0.51694
3_PH_0,0.0,0.0,0.0,-0.057303099999999996,0.586491,-0.0947765
3_PH_1,0.0,0.0,0.0,0.42555,0.423397,0.06336180000000001
3_PH_2,0.0,0.0,0.0,0.0540942,0.11168299999999999,0.387935
3_PH_3,0.0,0.0,0.0,-0.5186189999999999,-0.11965799999999999,0.613137
3_PH_4,0.0,0.0,0.0,0.0524377,0.0683954,0.479314
3_PH_5,0.0,0.0,0.0,-0.037702,-0.362034,-0.300946
0_PTC_0,0.0,0.0,0.0,0.15,0.15,0.15
0_PTC_1,0.0,0.0,0.0,0.45706,-0.07436,-0.256742
0_PTC_2,0.0,0.0,0.0,0.15,0.15,0.15
0_PTC_3,0.0,0.0,0.0,-0.025105099999999998,-0.38758400000000004,-0.06668389999999999
0_PTC_4,0.0,0.0,0.0,0.15,0.15,0.15
0_PTC_5,0.0,0.0,0.0,-0.14820999999999998,-0.417308,0.303818
1_PTC_0,0.0,0.0,0.0,0.15,0.15,0.15
1_PTC_1,0.0,0.0,0.0,-0.564916,-0.205275,0.507636
1_PTC_2,0.0,0.0,0.0,0.15,0.15,0.15
1_PTC_3,0.0,0.0,0.0,-0.350135,0.09713680000000001,0.102125
1_PTC_4,0.0,0.0,0.0,0.15,0.15,0.15
1_PTC_5,0.0,0.0,0.0,0.143379,-0.0660738,0.360861
2_PTC_0,0.0,0.0,0.0,0.15,0.15,0.15
2_PTC_1,0.0,0.0,0.0,0.39091,-1.10033,-0.439461
2_PTC_2,0.0,0.0,0.0,0.15,0.15,0.15
2_PTC_3,0.0,0.0,0.0,0.115023,0.47863199999999995,-0.8340280000000001
2_PTC_4,0.0,0.0,0.0,0.15,0.15,0.15
2_PTC_5,0.0,0.0,0.0,0.147253,-0.349492,0.300654
3_PTC_0,0.0,0.0,0.0,0.15,0.15,0.15
3_PTC_1,0.0,0.0,0.0,0.136445,0.898754,0.043788
3_PTC_2,0.0,0.0,0.0,0.15,0.15,0.15
3_PTC_3,0.0,0.0,0.0,0.00979078,0.501192,0.854615
3_PTC_4,0.0,0.0,0.0,0.15,0.15,0.15
3_PTC_5,0.0,0.0,0.0,0.344839,0.234779,0.383563
0_ci,0.0,0.0,0.0,-0.43229399999999996,0.835093,0.774622
1_ci,0.0,0.0,0.0,0.278636,-0.0402457,0.22019299999999997
2_ci,0.0,0.0,0.0,-0.29480300000000004,-0.10527,0.636085
3_ci,0.0,0.0,0.0,0.302431,0.44025,-0.244658
0_en,0.0,0.0,0.0,0.35723699999999997,-0.0732803,0.19767300000000002
1_en,0.0,0.0,0.0,-0.11261099999999999,-0.268579,0.223532
2_en,0.335633,0.38409699999999997,0.44032899999999997,0.192424,-0.143679,0.220311
3_en,0.0,0.0,0.0,-0.21148899999999998,-0.207715,0.20269
0_hh,0.0,0.0,0.0,-0.317252,0.0841803,0.0474652
1_hh,0.0,0.0,0.0,0.233411,0.279503,-0.0375287
2_hh,0.0,0.0,0.0,-0.280448,0.0607558,0.0750689
3_hh,0.0,0.0,0.0,-0.37902800000000003,-0.396518,0.0881388
0_ptc,0.0,0.0,0.0,0.15,0.15,0.15
1_ptc,0.0,0.0,0.0,-0.357568,0.176558,0.286313
2_ptc,0.0,0.0,0.0,-0.212073,0.11969500000000001,0.212631
3_ptc,0.0,0.0,0.0,0.05,0.05,0.05
0_wg,0.0,0.0,0.0,0.106574,0.254137,0.29128699999999996
1_wg,1.54325,0.9994770000000001,1.0287,0.130904,-0.111679,-0.219088
2_wg,0.0,0.0,0.0,0.374415,0.231604,0.705084
3_wg,0.0,0.0,0.0,-0.24678000000000003,0.12004200000000001,-0.051214800000000005
