,wt1,wt2,wt3,unp1,unp2,unp3
0_B,0.273233,0.392642,0.0678885,0.519412,0.172724,-0.060712699999999994
1_B,-0.259052,0.385631,0.157546,-0.0874012,-0.45917600000000003,-0.6233850000000001
2_B,-0.153415,0.39824499999999996,0.198573,-0.566076,-0.424508,0.172149
3_B,-0.306332,-0.293547,0.303213,0.47328000000000003,0.20008800000000002,-0.311084
0_CI,0.0,0.0,0.0,-0.531316,0.10691099999999999,0.18446400000000002
1_CI,0.0,0.0,0.0,0.05,0.05,0.05
2_CI,0.0,0.0,0.0,0.15,0.15,0.15
3_CI,0.0,0.0,0.0,0.395572,0.198665,0.925992
0_CN,0.0,0.0,0.0,0.15,0.15,0.15
1_CN,0.0,0.0,0.0,0.05,0.05,0.05
2_CN,0.0,0.0,0.0,0.15,0.15,0.15
3_CN,0.0,0.0,0.0,0.05,0.05,0.05
0_EN,0.0,0.0,0.0,0.43240500000000004,-0.291175,0.948443
1_EN,0.0,0.0,0.0,-0.0375846,0.4586,0.251008
2_EN,0.807543,0.7400800000000001,0.594955,0.267701,0.209729,0.0367631
3_EN,0.0,0.0,0.0,-0.011533799999999999,-0.654836,-0.19313699999999998
0_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_1,0.0,0.0,0.0,0.00999021,0.13001400000000002,-0.41795600000000005
0_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_3,0.0,0.0,0.0,-0.74344,0.09708560000000001,-0.15116300000000002
0_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_5,0.0,0.0,0.0,-0.304662,-0.423846,0.630124
1_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_1,0.0,0.0,0.0,0.31619400000000003,0.0959804,0.0301733
1_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_3,0.0,0.0,0.0,-0.013845500000000002,0.0377038,0.135954
1_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_5,0.0,0.0,0.0,0.0511417,-0.273519,-0.192348
2_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
2_EWG_1,0.0,0.0,0.0,0.49743999999999994,-0.0109443,-0.100199
2_EWG_2,0.0,0.0,0.0,-0.6391789999999999,0.48613999999999996,-0.115972
2_EWG_3,0.0,0.0,0.0,-0.00607696,0.265532,-0.0761234
2_EWG_4,0.0,0.0,0.0,-0.05542999999999999,0.997031,-0.141413
2_EWG_5,0.0,0.0,0.0,-0.786461,0.300309,0.42586599999999997
3_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_1,0.0,0.0,0.0,-0.131,0.12136199999999998,-0.07000819999999999
3_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_3,0.0,0.0,0.0,0.07790830000000001,0.246856,0.07863889999999998
3_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_5,0.0,0.0,0.0,-0.140495,-0.16171300000000002,-0.25085100000000005
0_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_1,0.0,0.0,0.0,-0.22569499999999998,-0.565817,-0.339266
0_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_3,0.0,0.0,0.0,-0.0123575,0.24932100000000001,0.637568
