,wt1,wt2,wt3,unp1,unp2,unp3
0_B,-0.270099,0.89092,0.0418034,0.25211100000000003,0.09284289999999999,-0.061229700000000005
1_B,1.37758,0.8731260000000001,0.57507,0.484704,-0.0701031,0.43202299999999993
2_B,0.730384,0.00854819,1.0392299999999999,0.139529,0.260299,-0.29940500000000003
3_B,0.0999071,0.165811,0.39556199999999997,0.37054000000000004,0.1916,0.376228
0_CI,0.0,0.0,0.0,0.05809169999999999,-0.23576100000000003,-0.269855
1_CI,0.0,0.0,0.0,0.05,0.05,0.05
2_CI,0.0,0.0,0.0,0.15,0.15,0.15
3_CI,0.0,0.0,0.0,-0.682643,-0.47803500000000004,0.609066
0_CN,0.0,0.0,0.0,0.15,0.15,0.15
1_CN,0.0,0.0,0.0,0.05,0.05,0.05
2_CN,0.0,0.0,0.0,0.15,0.15,0.15
3_CN,0.0,0.0,0.0,0.05,0.05,0.05
0_EN,0.0,0.0,0.0,0.203458,-0.25275,-0.213773
1_EN,0.0,0.0,0.0,0.528926,0.242835,0.182779
2_EN,0.9534370000000001,0.821441,0.53149,0.32249099999999997,-0.0159912,0.04838169999999999
3_EN,0.0,0.0,0.0,-0.343929,0.496629,-0.8490190000000001
0_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_1,0.0,0.0,0.0,0.224198,0.400557,0.0993238
0_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_3,0.0,0.0,0.0,-0.41553999999999996,0.45227399999999995,0.290067
0_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_5,0.0,0.0,0.0,-0.10451300000000001,0.388087,-0.173225
1_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_1,0.0,0.0,0.0,0.585082,-0.5549310000000001,0.535263
1_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_3,0.0,0.0,0.0,-0.382218,-0.29627800000000004,-0.0684192
1_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_5,0.0,0.0,0.0,0.00807463,-0.366454,-0.34228200000000003
2_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
2_EWG_1,0.0,0.0,0.0,0.52174,0.0166891,-0.0547957
2_EWG_2,0.0,0.0,0.0,-0.00225438,-0.689825,0.328018
2_EWG_3,0.0,0.0,0.0,0.346808,0.30992,1.19574
2_EWG_4,0.0,0.0,0.0,-0.388377,1.22135,0.167655
2_EWG_5,0.0,0.0,0.0,-0.5372020000000001,0.340426,0.357155
3_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_1,0.0,0.0,0.0,-0.367346,0.199731,0.38366300000000003
3_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_3,0.0,0.0,0.0,-0.5106510000000001,0.338968,0.254867
3_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_5,0.0,0.0,0.0,-0.515423,0.387407,0.467142
0_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_1,0.0,0.0,0.0,-0.0468603,-0.5680029999999999,0.64012
0_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_3,0.0,0.0,0.0,-0.282018,-0.00739971,0.33420300000000003
0_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_5,0.0,0.0,0.0,0.0385815,0.440993,0.544467
1_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_1,0.0,0.0,0.0,-0.655142,-0.0198683,0.111924
1_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_3,0.0,0.0,0.0,0.108725,0.19768,-0.440621
1_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_5,0.0,0.0,0.0,0.659103,0.42437299999999994,0.07046319999999999
2_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_1,0.0,0.0,0.0,0.667204,-0.248454,0.119174
2_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_3,0.0,0.0,0.0,0.5192319999999999,-0.818619,-0.151866
2_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_5,0.0,0.0,0.0,-0.025979500000000003,-0.057588099999999996,0.0116923
3_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_1,0.0,0.0,0.0,-0.255788,0.0703502,-0.425415
3_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_3,0.0,0.0,0.0,0.187915,-0.305316,-0.148107
3_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_5,0.0,0.0,0.0,0.142452,-0.0178514,-0.11825799999999999
0_IWG,0.0,0.0,0.0,0.167262,0.739679,0.618801
1_IWG,0.916225,1.00674,0.9738549999999999,0.05,0.05,0.05
2_IWG,0.0,0.0,0.0,0.15,0.15,0.15
3_IWG,0.0,0.0,0.0,0.05,0.05,0.05
0_PH_0,0.0,0.0,0.0,0.638369,-0.0561111,0.23801599999999998
0_PH_1,0.0,0.0,0.0,0.11740199999999999,-0.282005,0.8233600000000001
0_PH_2,0.0,0.0,0.0,-0.272502,0.12096300000000001,0.165723
0_PH_3,0.0,0.0,0.0,-0.12841,-0.0883276,-0.137195
0_PH_4,0.0,0.0,0.0,-0.958614,-0.401499,0.18470999999999999
0_PH_5,0.0,0.0,0.0,0.6552060000000001,-0.056276400000000004,-0.563046
1_PH_0,0.0,0.0,0.0,0.018590799999999998,-0.721893,0.197001
1_PH_1,0.0,0.0,0.0,-0.30077,-0.13905599999999999,0.370706
1_PH_2,0.0,0.0,0.0,0.376734,0.144571,0.9100280000000001
1_PH_3,0.0,0.0,0.0,0.766333,-0.0811316,0.598742
1_PH_4,0.0,0.0,0.0,0.275099,-0.353243,0.9715389999999999
1_PH_5,0.0,0.0,0.0,0.284993,0.468158,0.458542
2_PH_0,0.0,0.0,0.0,0.489196,-0.44304499999999997,0.366019
2_PH_1,0.0,0.0,0.0,0.31845500000000004,-0.08998510000000001,-0.545272
2_PH_2,0.0,0.0,0.0,0.666979,0.329219,-0.0140151
2_PH_3,0.0,0.0,0.0,0.121744,-0.345204,0.29404
2_PH_4,0.0,0.0,0.0,0.014008700000000002,0.470817,-0.22161999999999998
2_PH_5,0.0,0.0,0.0,0.301587,-0.110088,0.39166799999999996
3_PH_0,0.0,0.0,0.0,0.33464,0.24411,0.461963
3_PH_1,0.0,0.0,0.0,0.60887,-0.404777,-0.251708
3_PH_2,0.0,0.0,0.0,0.938207,-0.111819,0.165811
3_PH_3,0.0,0.0,0.0,-0.931958,1.00918,-0.21667600000000004
3_PH_4,0.0,0.0,0.0,-0.751023,0.702926,0.119052
3_PH_5,0.0,0.0,0.0,-0.538319,0.146929,0.07079339999999999
0_PTC_0,0.0,0.0,0.0,0.15,0.15,0.15
0_PTC_1,0.0,0.0,0.0,-0.43154,-0.0726269,-0.295239
0_PTC_2,0.0,0.0,0.0,0.15,0.15,0.15
0_PTC_3,0.0,0.0,0.0,0.291743,-0.14544300000000002,0.742445
0_PTC_4,0.0,0.0,0.0,0.15,0.15,0.15
0_PTC_5,0.0,0.0,0.0,0.16916199999999998,-0.6949850000000001,0.314675
1_PTC_0,0.0,0.0,0.0,0.15,0.15,0.15
1_PTC_1,0.0,0.0,0.0,-0.28617,-0.12171900000000001,0.176919
1_PTC_2,0.0,0.0,0.0,0.15,0.15,0.15
1_PTC_3,0.0,0.0,0.0,0.46761,-0.566267,-0.623253
1_PTC_4,0.0,0.0,0.0,0.15,0.15,0.15
1_PTC_5,0.0,0.0,0.0,-0.40065300000000004,0.27222399999999997,-0.012458
2_PTC_0,0.0,0.0,0.0,0.15,0.15,0.15
2_PTC_1,0.0,0.0,0.0,1.00005,-0.056322500000000005,0.011134200000000002
2_PTC_2,0.0,0.0,0.0,0.15,0.15,0.15
2_PTC_3,0.0,0.0,0.0,0.182908,0.22183200000000003,0.129521
2_PTC_4,0.0,0.0,0.0,0.15,0.15,0.15
2_PTC_5,0.0,0.0,0.0,0.0770416,0.451669,0.917427
3_PTC_0,0.0,0.0,0.0,0.15,0.15,0.15
3_PTC_1,0.0,0.0,0.0,-0.73554,0.52589,-0.256103
3_PTC_2,0.0,0.0,0.0,0.15,0.15,0.15
3_PTC_3,0.0,0.0,0.0,-0.144563,-0.491292,-0.026815
3_PTC_4,0.0,0.0,0.0,0.15,0.15,0.15
3_PTC_5,0.0,0.0,0.0,-0.418304,-0.434675,-0.104172
0_ci,0.0,0.0,0.0,-0.163347,0.11362699999999999,-0.12721300000000002
1_ci,0.0,0.0,0.0,0.384696,-0.16125699999999998,0.029139699999999998
2_ci,0.0,0.0,0.0,-0.13661099999999998,-0.575023,-0.40618699999999996
3_ci,0.0,0.0,0.0,-0.242098,0.713499,-0.494105
0_en,0.0,0.0,0.0,0.334681,0.30143400000000004,0.509829
1_en,0.0,0.0,0.0,0.629942,0.29693800000000004,0.113607
2_en,0.748264,1.0737299999999999,0.33085,-0.799782,-0.685906,0.172394
3_en,0.0,0.0,0.0,-0.249721,0.127243,-0.10443399999999999
0_hh,0.0,0.0,0.0,-0.0352748,0.15951500000000002,0.09703889999999998
1_hh,0.0,0.0,0.0,-0.129918,-0.5110020000000001,0.176977
2_hh,0.0,0.0,0.0,0.5411050000000001,0.175274,0.397358
3_hh,0.0,0.0,0.0,0.296082,0.062649,-0.447899
0_ptc,0.0,0.0,0.0,0.15,0.15,0.15
1_ptc,0.0,0.0,0.0,0.47927299999999995,-0.399099,0.0667582
2_ptc,0.0,0.0,0.0,0.5358890000000001,0.5364300000000001,-0.241653
3_ptc,0.0,0.0,0.0,0.05,0.05,0.05
0_wg,0.0,0.0,0.0,-0.294987,0.37456,-0.504207
1_wg,0.9606110000000001,0.57844,1.1171,1.00039,0.556743,0.404821
2_wg,0.0,0.0,0.0,-0.08646519999999999,-0.325119,0.655033
3_wg,0.0,0.0,0.0,-0.176306,0.191202,-0.0793983
