,wt1,wt2,wt3,unp1,unp2,unp3
0_B,1.49973,0.927753,0.0828315,0.929572,0.294896,-0.646138
1_B,-0.213756,0.7395189999999999,0.668493,0.691249,0.8681120000000001,-0.421048
2_B,-0.129699,0.7655689999999999,0.145682,0.128365,-0.29035700000000003,0.380249
3_B,0.833699,0.626916,0.54994,-0.162363,0.632698,0.655381
0_CI,0.0,0.0,0.0,-0.722654,0.265096,1.20383
1_CI,0.0,0.0,0.0,0.05,0.05,0.05
2_CI,0.0,0.0,0.0,0.15,0.15,0.15
3_CI,0.0,0.0,0.0,0.443833,0.219968,-0.0714835
0_CN,0.0,0.0,0.0,0.15,0.15,0.15
1_CN,0.0,0.0,0.0,0.05,0.05,0.05
2_CN,0.0,0.0,0.0,0.15,0.15,0.15
3_CN,0.0,0.0,0.0,0.05,0.05,0.05
0_EN,0.0,0.0,0.0,0.220777,0.09073989999999998,-0.0165204
1_EN,0.0,0.0,0.0,-0.291563,0.143475,-0.20133199999999998
2_EN,1.63659,1.5836299999999999,1.31585,-0.382639,-0.129169,-0.155846
3_EN,0.0,0.0,0.0,0.055004700000000004,0.558286,0.41586300000000004
0_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_1,0.0,0.0,0.0,0.204422,0.655976,-0.733444
0_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_3,0.0,0.0,0.0,0.49914200000000003,-0.0118292,-0.282829
0_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_5,0.0,0.0,0.0,0.07064780000000001,0.181648,-0.050671100000000004
1_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_1,0.0,0.0,0.0,-0.696487,-0.143145,0.225377
1_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_3,0.0,0.0,0.0,-0.6074189999999999,-0.15945,-0.41309799999999997
1_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_5,0.0,0.0,0.0,0.0922596,-0.0513514,0.0688016
2_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
2_EWG_1,0.0,0.0,0.0,0.194044,0.21963200000000002,0.34957699999999997
2_EWG_2,0.0,0.0,0.0,-0.26464299999999996,0.185313,0.877976
2_EWG_3,0.0,0.0,0.0,0.253091,-0.221754,0.122554
2_EWG_4,0.0,0.0,0.0,0.304956,-0.14593599999999998,0.0336392
2_EWG_5,0.0,0.0,0.0,0.392602,0.271698,-0.344302
3_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_1,0.0,0.0,0.0,0.478162,0.24053400000000003,0.23985599999999999
3_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_3,0.0,0.0,0.0,0.22264499999999998,-0.238407,0.130129
3_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_5,0.0,0.0,0.0,-0.20011800000000002,0.733484,0.520362
0_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_1,0.0,0.0,0.0,0.759242,-0.503733,0.208313
