,wt1,wt2,wt3,unp1,unp2,unp3
0_B,0.7460220000000001,0.623725,0.727445,-0.148035,-0.881025,0.529562
1_B,0.282134,0.125111,0.834615,-0.22676100000000002,-0.7251529999999999,0.31835
2_B,0.240431,0.246151,0.00115907,0.7249180000000001,-0.00493518,0.276542
3_B,0.369738,0.862355,-0.05014280000000001,0.0546976,0.497699,0.8474450000000001
0_CI,0.0,0.0,0.0,0.656393,-0.234754,0.790284
1_CI,0.0,0.0,0.0,0.05,0.05,0.05
2_CI,0.0,0.0,0.0,0.15,0.15,0.15
3_CI,0.0,0.0,0.0,-0.10564100000000001,0.41705200000000003,-1.1586100000000001
0_CN,0.0,0.0,0.0,0.15,0.15,0.15
1_CN,0.0,0.0,0.0,0.05,0.05,0.05
2_CN,0.0,0.0,0.0,0.15,0.15,0.15
3_CN,0.0,0.0,0.0,0.05,0.05,0.05
0_EN,0.0,0.0,0.0,0.44627100000000003,0.213092,-0.313753
1_EN,0.0,0.0,0.0,0.200627,0.5668810000000001,0.32868600000000003
2_EN,0.644355,0.292396,0.720875,-0.29164,0.129134,-0.97559
3_EN,0.0,0.0,0.0,0.168974,-0.421458,-0.24085399999999998
0_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_1,0.0,0.0,0.0,0.13275499999999998,0.267961,0.0685534
0_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_3,0.0,0.0,0.0,0.5258149999999999,-0.031702499999999995,0.35433899999999996
0_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_5,0.0,0.0,0.0,0.029730700000000002,0.665125,0.023198
1_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_1,0.0,0.0,0.0,0.020743200000000003,0.42938000000000004,0.057473300000000005
1_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_3,0.0,0.0,0.0,0.456218,-0.016623699999999998,0.45806199999999997
1_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_5,0.0,0.0,0.0,-0.23029299999999997,0.273138,-0.08583769999999999
2_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
2_EWG_1,0.0,0.0,0.0,0.25616500000000003,0.724881,-0.66933
2_EWG_2,0.0,0.0,0.0,0.24094899999999997,0.542409,0.511944
2_EWG_3,0.0,0.0,0.0,-0.437662,0.114353,-0.516628
2_EWG_4,0.0,0.0,0.0,-0.00532266,-0.052699699999999995,0.279976
2_EWG_5,0.0,0.0,0.0,0.0833841,-0.00934877,-0.11336099999999999
3_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_1,0.0,0.0,0.0,0.968482,-0.0833763,-0.0570258
3_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_3,0.0,0.0,0.0,0.757786,-0.0626469,0.0649749
