,wt1,wt2,wt3,unp1,unp2,unp3
0_B,0.51095,-0.453794,0.150264,-0.14895799999999998,0.36735999999999996,-0.062097
1_B,0.667323,0.8700889999999999,0.132607,-0.7653770000000001,1.28006,-0.497717
2_B,0.330505,0.8393,0.635215,-0.180833,0.5664640000000001,0.78984
3_B,-0.128477,0.191474,0.524033,-0.505156,-0.528003,-0.450691
0_CI,0.0,0.0,0.0,0.537576,0.17638299999999998,0.47180600000000006
1_CI,0.0,0.0,0.0,0.05,0.05,0.05
2_CI,0.0,0.0,0.0,0.15,0.15,0.15
3_CI,0.0,0.0,0.0,0.00730375,-0.192718,0.567785
0_CN,0.0,0.0,0.0,0.15,0.15,0.15
1_CN,0.0,0.0,0.0,0.05,0.05,0.05
2_CN,0.0,0.0,0.0,0.15,0.15,0.15
3_CN,0.0,0.0,0.0,0.05,0.05,0.05
0_EN,0.0,0.0,0.0,0.45311,0.434408,0.671294
1_EN,0.0,0.0,0.0,0.770215,0.294871,-0.891756
2_EN,1.23019,0.268177,1.28471,0.245317,-0.500646,-0.736318
3_EN,0.0,0.0,0.0,0.9399620000000001,-0.024266299999999998,-0.725655
0_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_1,0.0,0.0,0.0,-0.595444,0.571274,0.190571
0_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_3,0.0,0.0,0.0,-0.403832,0.125574,0.5698310000000001
0_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_5,0.0,0.0,0.0,0.222527,0.049263999999999995,0.42742399999999997
1_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_1,0.0,0.0,0.0,-0.598366,0.0585024,0.43263500000000005
1_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_3,0.0,0.0,0.0,-0.328836,-0.013903200000000001,0.40496
1_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_5,0.0,0.0,0.0,0.15871500000000002,0.383353,0.423109
2_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
2_EWG_1,0.0,0.0,0.0,-0.381349,0.43484399999999995,-0.0365286
2_EWG_2,0.0,0.0,0.0,0.17488900000000002,0.5804279999999999,0.363284
