,wt1,wt2,wt3,unp1,unp2,unp3
0_B,0.706842,0.113778,0.30247399999999997,-0.113353,0.24941100000000002,0.03257
1_B,0.203982,0.11648499999999999,-0.0922074,-0.14013299999999998,0.0248291,-0.5353359999999999
2_B,0.304573,1.4115799999999998,0.603853,0.13448,-0.10485599999999999,0.0172927
3_B,0.793636,-0.283389,0.234163,0.415346,0.00256889,-0.00608417
0_CI,0.0,0.0,0.0,0.144123,0.748129,-0.409868
1_CI,0.0,0.0,0.0,0.05,0.05,0.05
2_CI,0.0,0.0,0.0,0.15,0.15,0.15
3_CI,0.0,0.0,0.0,0.291522,-0.332953,0.283381
0_CN,0.0,0.0,0.0,0.15,0.15,0.15
1_CN,0.0,0.0,0.0,0.05,0.05,0.05
2_CN,0.0,0.0,0.0,0.15,0.15,0.15
3_CN,0.0,0.0,0.0,0.05,0.05,0.05
0_EN,0.0,0.0,0.0,0.6180720000000001,0.282973,0.805103
1_EN,0.0,0.0,0.0,0.640312,-0.046100699999999994,-0.17449
2_EN,0.9910129999999999,0.66811,1.00681,0.381916,0.19362000000000001,-0.5546369999999999
3_EN,0.0,0.0,0.0,0.213175,-0.154605,0.055375400000000005
0_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_1,0.0,0.0,0.0,-0.13681300000000002,-0.141802,0.391339
0_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_3,0.0,0.0,0.0,0.585428,-0.051049199999999996,-0.8129850000000001
0_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_5,0.0,0.0,0.0,-0.31547800000000004,0.245996,-0.10544200000000001
1_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_1,0.0,0.0,0.0,-0.281469,-0.385846,-0.763059
1_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_3,0.0,0.0,0.0,-0.30956100000000003,0.48581899999999995,0.143735
1_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_5,0.0,0.0,0.0,0.0596717,-0.314031,-0.0343307
2_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
2_EWG_1,0.0,0.0,0.0,0.544308,-0.51715,0.15859600000000001
2_EWG_2,0.0,0.0,0.0,-0.00901121,-0.262189,-0.015929699999999998
2_EWG_3,0.0,0.0,0.0,-0.495713,0.618501,0.46026999999999996
2_EWG_4,0.0,0.0,0.0,0.08655650000000001,-0.450164,0.652561
2_EWG_5,0.0,0.0,0.0,-0.334565,-0.471779,-0.0433453
3_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_1,0.0,0.0,0.0,0.463215,-0.387782,0.0213576
3_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_3,0.0,0.0,0.0,-0.0152452,-0.23972800000000002,0.535213
3_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_5,0.0,0.0,0.0,0.415822,-0.14008099999999998,-0.08829680000000001
0_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_1,0.0,0.0,0.0,-0.308967,0.256698,-0.101892
0_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_3,0.0,0.0,0.0,-0.32376900000000003,-0.44520299999999996,0.298293
0_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_5,0.0,0.0,0.0,-0.0798362,0.390324,0.138292
1_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_1,0.0,0.0,0.0,-0.0727449,0.22714600000000001,-0.6114649999999999
1_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_3,0.0,0.0,0.0,-0.055056100000000004,-0.398636,0.441801
1_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_5,0.0,0.0,0.0,0.0753438,-0.287635,0.027920900000000002
2_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_1,0.0,0.0,0.0,0.670439,0.6043470000000001,0.0722832
2_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_3,0.0,0.0,0.0,-0.146342,-0.358562,-0.606878
2_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_5,0.0,0.0,0.0,-0.563627,0.381522,0.15212699999999998
3_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_1,0.0,0.0,0.0,0.0401509,-0.391892,-0.08707949999999999
3_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_3,0.0,0.0,0.0,-0.246586,-0.0763542,0.538137
3_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_5,0.0,0.0,0.0,-0.610472,0.039943900000000004,-0.134744
0_IWG,0.0,0.0,0.0,0.754005,-0.285071,0.00577725
1_IWG,0.7834949999999999,0.7071350000000001,0.9261469999999999,0.05,0.05,0.05
2_IWG,0.0,0.0,0.0,0.15,0.15,0.15
3_IWG,0.0,0.0,0.0,0.05,0.05,0.05
0_PH_0,0.0,0.0,0.0,-0.47345600000000004,-0.24136999999999997,0.141051
0_PH_1,0.0,0.0,0.0,-0.41248900000000005,-0.290771,0.09842419999999999
0_PH_2,0.0,0.0,0.0,-0.339946,0.00636885,-0.056964
0_PH_3,0.0,0.0,0.0,-0.07227180000000001,-0.171286,0.0727438
0_PH_4,0.0,0.0,0.0,0.386261,0.0350672,-0.037377099999999996
0_PH_5,0.0,0.0,0.0,0.334363,-0.00486189,0.19333599999999998
1_PH_0,0.0,0.0,0.0,0.374066,-0.32647,0.9511440000000001
1_PH_1,0.0,0.0,0.0,-0.528429,-0.129695,-0.122458
1_PH_2,0.0,0.0,0.0,0.627568,-0.280704,0.229647
1_PH_3,0.0,0.0,0.0,0.266418,-0.0175504,0.00942525
1_PH_4,0.0,0.0,0.0,-0.291034,-0.237445,0.11943800000000002
1_PH_5,0.0,0.0,0.0,-0.2063,0.0369315,0.0123368
2_PH_0,0.0,0.0,0.0,0.26375,0.0157191,0.817128
2_PH_1,0.0,0.0,0.0,0.601052,-0.657205,-0.19855899999999999
2_PH_2,0.0,0.0,0.0,-0.200102,0.26098499999999997,0.156853
2_PH_3,0.0,0.0,0.0,-0.38096199999999997,0.203846,0.420288
2_PH_4,0.0,0.0,0.0,-0.227215,0.52874,-0.290954
2_PH_5,0.0,0.0,0.0,-0.00551263,-0.174501,0.7814369999999999
3_PH_0,0.0,0.0,0.0,1.23791,0.528438,0.532379
3_PH_1,0.0,0.0,0.0,-0.132734,-0.0705231,0.133873
3_PH_2,0.0,0.0,0.0,0.12299500000000001,0.8848159999999999,-0.459535
3_PH_3,0.0,0.0,0.0,0.38102600000000003,-0.13008699999999998,-0.202097
3_PH_4,0.0,0.0,0.0,0.553717,0.765836,0.656678
3_PH_5,0.0,0.0,0.0,0.6645260000000001,0.9186200000000001,-0.503602
0_PTC_0,0.0,0.0,0.0,0.15,0.15,0.15
0_PTC_1,0.0,0.0,0.0,-0.41835500000000003,0.19028499999999998,0.175293
0_PTC_2,0.0,0.0,0.0,0.15,0.15,0.15
0_PTC_3,0.0,0.0,0.0,0.0972653,-0.0471329,0.465704
0_PTC_4,0.0,0.0,0.0,0.15,0.15,0.15
0_PTC_5,0.0,0.0,0.0,-0.00408522,-0.257395,0.230173
1_PTC_0,0.0,0.0,0.0,0.15,0.15,0.15
1_PTC_1,0.0,0.0,0.0,-0.185662,0.522289,-0.507069
1_PTC_2,0.0,0.0,0.0,0.15,0.15,0.15
1_PTC_3,0.0,0.0,0.0,0.386466,-0.45268100000000006,0.24822600000000003
1_PTC_4,0.0,0.0,0.0,0.15,0.15,0.15
