,wt1,wt2,wt3,unp1,unp2,unp3
0_B,0.201836,1.46286,0.505482,0.36689,-0.213131,-0.06310249999999999
1_B,0.5240100000000001,0.313035,0.50827,-0.369182,0.594912,0.011387799999999998
2_B,-0.057229499999999996,0.562149,0.543167,-0.15579300000000001,-0.5190319999999999,0.439874
3_B,0.531297,0.0922946,-0.135671,0.166473,-0.370251,0.299408
0_CI,0.0,0.0,0.0,0.676013,0.0773651,-0.48858100000000004
1_CI,0.0,0.0,0.0,0.05,0.05,0.05
2_CI,0.0,0.0,0.0,0.15,0.15,0.15
3_CI,0.0,0.0,0.0,-0.08757260000000001,0.364175,0.354402
0_CN,0.0,0.0,0.0,0.15,0.15,0.15
1_CN,0.0,0.0,0.0,0.05,0.05,0.05
2_CN,0.0,0.0,0.0,0.15,0.15,0.15
3_CN,0.0,0.0,0.0,0.05,0.05,0.05
0_EN,0.0,0.0,0.0,0.6888850000000001,-0.0353283,-0.29689099999999996
1_EN,0.0,0.0,0.0,0.253342,-0.179397,0.514368
2_EN,1.03101,1.1535600000000001,0.726028,-0.38051199999999996,0.251765,-0.28322800000000004
3_EN,0.0,0.0,0.0,0.428076,0.00650762,0.8922700000000001
0_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_1,0.0,0.0,0.0,-0.5620689999999999,-0.23793699999999998,0.0819488
0_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_3,0.0,0.0,0.0,0.36483699999999997,0.37685,0.494767
0_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_5,0.0,0.0,0.0,-0.380718,0.401395,-0.311827
1_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_1,0.0,0.0,0.0,-0.16328499999999999,0.0732244,-0.118277
1_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_3,0.0,0.0,0.0,-0.248808,0.476154,-0.20956799999999998
1_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_5,0.0,0.0,0.0,-0.311523,0.385918,-0.206612
2_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
2_EWG_1,0.0,0.0,0.0,-0.495613,-0.22548,0.265469
2_EWG_2,0.0,0.0,0.0,-0.741749,0.517247,0.00639763
2_EWG_3,0.0,0.0,0.0,-0.24159,0.331484,0.409763
2_EWG_4,0.0,0.0,0.0,-0.13543,-0.140026,-0.288304
2_EWG_5,0.0,0.0,0.0,0.0812277,0.11761600000000001,0.379129
3_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_1,0.0,0.0,0.0,-0.532593,0.120074,0.130642
3_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_3,0.0,0.0,0.0,-0.0324311,-0.026936599999999998,-0.244637
3_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_5,0.0,0.0,0.0,-0.231251,-0.117004,-0.18531
0_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_1,0.0,0.0,0.0,0.0556568,-0.668908,0.157557
0_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_3,0.0,0.0,0.0,0.227579,0.734766,0.42536599999999997
0_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_5,0.0,0.0,0.0,-0.284032,-0.0815182,-0.609544
1_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_1,0.0,0.0,0.0,-0.313682,-0.711896,0.101862
1_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_3,0.0,0.0,0.0,0.850606,0.04235119999999999,-0.24955700000000003
1_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_5,0.0,0.0,0.0,-0.305259,-0.30406500000000003,0.49123
2_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_1,0.0,0.0,0.0,-0.79479,-0.0127097,0.15399000000000002
2_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_3,0.0,0.0,0.0,0.540629,-0.40878600000000004,-0.30041599999999996
2_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_5,0.0,0.0,0.0,-0.09446560000000001,0.309068,0.090111
3_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_1,0.0,0.0,0.0,-0.35899000000000003,-0.0557521,-0.0855661
3_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_3,0.0,0.0,0.0,0.403174,0.168493,0.284667
3_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_5,0.0,0.0,0.0,0.16436099999999998,0.583781,0.14924400000000002
0_IWG,0.0,0.0,0.0,0.755343,0.0378202,-0.6169979999999999
1_IWG,0.751505,0.7705270000000001,1.4617200000000001,0.05,0.05,0.05
2_IWG,0.0,0.0,0.0,0.15,0.15,0.15
3_IWG,0.0,0.0,0.0,0.05,0.05,0.05
0_PH_0,0.0,0.0,0.0,0.261306,0.231584,-0.417783
0_PH_1,0.0,0.0,0.0,0.729216,0.28670500000000004,-0.131383
0_PH_2,0.0,0.0,0.0,-0.372852,0.586226,0.314596
0_PH_3,0.0,0.0,0.0,0.193683,-0.283984,0.5036470000000001
0_PH_4,0.0,0.0,0.0,0.7039529999999999,0.24443499999999999,-0.394584
0_PH_5,0.0,0.0,0.0,0.0326637,-0.304875,0.22502199999999997
1_PH_0,0.0,0.0,0.0,-0.18498699999999998,0.08286669999999999,0.0241082
1_PH_1,0.0,0.0,0.0,0.53652,-0.33738,0.32665500000000003
1_PH_2,0.0,0.0,0.0,0.362039,0.572811,-0.035694699999999996
1_PH_3,0.0,0.0,0.0,0.264783,-0.325494,0.134907
1_PH_4,0.0,0.0,0.0,0.279999,0.023081599999999997,0.172318
1_PH_5,0.0,0.0,0.0,0.40402,-0.114195,-0.015806399999999998
2_PH_0,0.0,0.0,0.0,-0.719134,0.0238385,0.0256978
2_PH_1,0.0,0.0,0.0,-0.241182,0.788682,-0.0763241
2_PH_2,0.0,0.0,0.0,-0.35987800000000003,-0.152321,0.294888
2_PH_3,0.0,0.0,0.0,-0.26979699999999995,0.12201600000000001,-0.426662
2_PH_4,0.0,0.0,0.0,0.024774400000000002,0.00271967,0.215639
2_PH_5,0.0,0.0,0.0,0.20003800000000002,0.51694,0.536844
3_PH_0,0.0,0.0,0.0,0.499443,-0.0947765,-0.18375999999999998
3_PH_1,0.0,0.0,0.0,0.550705,0.06336180000000001,0.253655
3_PH_2,0.0,0.0,0.0,0.48545,0.387935,0.0183022
3_PH_3,0.0,0.0,0.0,0.0721968,0.613137,0.347558
3_PH_4,0.0,0.0,0.0,0.45075600000000005,0.479314,-0.386996
3_PH_5,0.0,0.0,0.0,0.414919,-0.300946,1.3782299999999998
0_PTC_0,0.0,0.0,0.0,0.15,0.15,0.15
0_PTC_1,0.0,0.0,0.0,0.539673,-0.256742,-0.19735899999999998
0_PTC_2,0.0,0.0,0.0,0.15,0.15,0.15
0_PTC_3,0.0,0.0,0.0,0.167794,-0.06668389999999999,-0.209855
0_PTC_4,0.0,0.0,0.0,0.15,0.15,0.15
0_PTC_5,0.0,0.0,0.0,0.24585,0.303818,0.3682
1_PTC_0,0.0,0.0,0.0,0.15,0.15,0.15
1_PTC_1,0.0,0.0,0.0,-0.22344,0.507636,0.312295
1_PTC_2,0.0,0.0,0.0,0.15,0.15,0.15
1_PTC_3,0.0,0.0,0.0,-0.219421,0.102125,-0.00271558
1_PTC_4,0.0,0.0,0.0,0.15,0.15,0.15
1_PTC_5,0.0,0.0,0.0,0.06327819999999999,0.360861,0.0662341
2_PTC_0,0.0,0.0,0.0,0.15,0.15,0.15
2_PTC_1,0.0,0.0,0.0,-0.031723900000000006,-0.439461,0.156229
2_PTC_2,0.0,0.0,0.0,0.15,0.15,0.15
2_PTC_3,0.0,0.0,0.0,-0.401527,-0.8340280000000001,-0.430555
2_PTC_4,0.0,0.0,0.0,0.15,0.15,0.15
2_PTC_5,0.0,0.0,0.0,0.14802200000000001,0.300654,-0.0602476
3_PTC_0,0.0,0.0,0.0,0.15,0.15,0.15
3_PTC_1,0.0,0.0,0.0,0.619155,0.043788,0.0505905
3_PTC_2,0.0,0.0,0.0,0.15,0.15,0.15
3_PTC_3,0.0,0.0,0.0,0.633437,0.854615,-0.252673
3_PTC_4,0.0,0.0,0.0,0.15,0.15,0.15
3_PTC_5,0.0,0.0,0.0,0.318997,0.383563,0.20054
0_ci,0.0,0.0,0.0,0.593943,0.774622,-0.0942018
1_ci,0.0,0.0,0.0,0.459258,0.22019299999999997,-0.553523
2_ci,0.0,0.0,0.0,0.0715045,0.636085,-0.11985499999999999
3_ci,0.0,0.0,0.0,0.39309,-0.244658,0.283134
0_en,0.0,0.0,0.0,-0.26257800000000003,0.19767300000000002,0.284088
1_en,0.0,0.0,0.0,-0.13554000000000002,0.223532,0.270461
2_en,1.44074,0.44032899999999997,0.653613,0.0893541,0.220311,0.721777
3_en,0.0,0.0,0.0,-0.0765573,0.20269,-0.240972
0_hh,0.0,0.0,0.0,-0.134223,0.0474652,0.47695699999999996
1_hh,0.0,0.0,0.0,0.00510745,-0.0375287,-0.16175699999999998
2_hh,0.0,0.0,0.0,-0.284538,0.0750689,-0.200541
3_hh,0.0,0.0,0.0,-0.026063599999999996,0.0881388,-0.515678
0_ptc,0.0,0.0,0.0,0.15,0.15,0.15
1_ptc,0.0,0.0,0.0,-0.396865,0.286313,-0.0295847
2_ptc,0.0,0.0,0.0,-0.26055100000000003,0.212631,-0.574585
3_ptc,0.0,0.0,0.0,0.05,0.05,0.05
0_wg,0.0,0.0,0.0,0.325169,0.29128699999999996,0.118862
1_wg,0.590913,1.0287,0.610171,0.06637180000000001,-0.219088,0.9327850000000001
2_wg,0.0,0.0,0.0,0.12263900000000001,0.705084,0.490195
3_wg,0.0,0.0,0.0,-0.00831009,-0.051214800000000005,-0.392495
