,wt1,wt2,wt3,unp1,unp2,unp3
0_B,0.8687030000000001,-0.073554,-0.0246544,0.622672,-0.411263,-0.13836800000000002
1_B,1.07969,1.00468,1.0615700000000001,0.49401300000000004,0.0445306,0.014175
2_B,0.460874,1.05024,-0.16609300000000002,-0.12992599999999999,-0.30540700000000004,-0.500748
3_B,0.260135,-0.140378,0.12022100000000001,-0.39321,-0.132497,-1.01071
0_CI,0.0,0.0,0.0,0.490937,0.0832034,1.09976
1_CI,0.0,0.0,0.0,0.05,0.05,0.05
2_CI,0.0,0.0,0.0,0.15,0.15,0.15
3_CI,0.0,0.0,0.0,0.887971,0.18746600000000002,0.261969
0_CN,0.0,0.0,0.0,0.15,0.15,0.15
1_CN,0.0,0.0,0.0,0.05,0.05,0.05
2_CN,0.0,0.0,0.0,0.15,0.15,0.15
3_CN,0.0,0.0,0.0,0.05,0.05,0.05
0_EN,0.0,0.0,0.0,-0.347649,0.602508,0.373307
1_EN,0.0,0.0,0.0,0.393315,0.252779,0.918402
2_EN,1.1292200000000001,0.650203,0.0369971,-0.06748660000000001,0.628135,0.609854
3_EN,0.0,0.0,0.0,-0.24121399999999998,0.768127,0.0591307
0_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_1,0.0,0.0,0.0,0.0644108,-0.138771,-0.46781999999999996
0_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_3,0.0,0.0,0.0,0.46556800000000004,0.277118,-0.708947
0_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_5,0.0,0.0,0.0,-0.110473,-0.13988699999999998,-0.539478
1_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_1,0.0,0.0,0.0,0.474005,0.759308,-0.123277
1_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_3,0.0,0.0,0.0,0.31795300000000004,0.095765,-0.192396
1_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_5,0.0,0.0,0.0,-0.162157,-0.221741,0.287111
2_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
2_EWG_1,0.0,0.0,0.0,-0.36684,0.200775,-0.0929888
2_EWG_2,0.0,0.0,0.0,-0.49640500000000004,-0.48829399999999995,0.142315
2_EWG_3,0.0,0.0,0.0,-0.47445299999999996,-0.0138964,-0.384288
2_EWG_4,0.0,0.0,0.0,-0.7661180000000001,0.16554100000000002,0.74222
2_EWG_5,0.0,0.0,0.0,-0.109128,-0.373299,0.573828
3_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
