,wt1,wt2,wt3,unp1,unp2,unp3
0_B,0.726298,-0.270099,-0.262706,0.553918,0.25211100000000003,0.163167
1_B,0.598132,1.37758,0.36043400000000003,0.332808,0.484704,-0.801726
2_B,0.845301,0.730384,0.7145199999999999,0.524659,0.139529,0.409319
3_B,0.5352680000000001,0.0999071,0.35940700000000003,0.07623989999999999,0.37054000000000004,0.43357799999999996
0_CI,0.0,0.0,0.0,0.195973,0.05809169999999999,0.286727
1_CI,0.0,0.0,0.0,0.05,0.05,0.05
2_CI,0.0,0.0,0.0,0.15,0.15,0.15
3_CI,0.0,0.0,0.0,0.0496523,-0.682643,0.338049
0_CN,0.0,0.0,0.0,0.15,0.15,0.15
1_CN,0.0,0.0,0.0,0.05,0.05,0.05
2_CN,0.0,0.0,0.0,0.15,0.15,0.15
3_CN,0.0,0.0,0.0,0.05,0.05,0.05
0_EN,0.0,0.0,0.0,-1.09477,0.203458,-0.050727
1_EN,0.0,0.0,0.0,-0.107992,0.528926,-0.07847489999999999
2_EN,1.57406,0.9534370000000001,1.6534,0.755127,0.32249099999999997,-0.39737100000000003
3_EN,0.0,0.0,0.0,0.052920400000000006,-0.343929,0.423271
0_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_1,0.0,0.0,0.0,0.155697,0.224198,-0.503483
0_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_3,0.0,0.0,0.0,0.603272,-0.41553999999999996,-0.125617
0_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_5,0.0,0.0,0.0,-0.357645,-0.10451300000000001,-0.6451859999999999
1_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_1,0.0,0.0,0.0,0.0664159,0.585082,0.331253
1_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_3,0.0,0.0,0.0,0.0210365,-0.382218,0.502911
1_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_5,0.0,0.0,0.0,-0.677239,0.00807463,0.650896
2_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
2_EWG_1,0.0,0.0,0.0,-0.0436974,0.52174,0.476364
2_EWG_2,0.0,0.0,0.0,0.82421,-0.00225438,-0.283896
2_EWG_3,0.0,0.0,0.0,-0.027156599999999996,0.346808,0.162212
2_EWG_4,0.0,0.0,0.0,0.259221,-0.388377,-0.014353999999999999
2_EWG_5,0.0,0.0,0.0,0.48565600000000003,-0.5372020000000001,0.102036
3_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_1,0.0,0.0,0.0,-0.0654592,-0.367346,0.347244
3_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_3,0.0,0.0,0.0,1.04657,-0.5106510000000001,0.665085
3_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_5,0.0,0.0,0.0,0.571148,-0.515423,-0.412995
0_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_1,0.0,0.0,0.0,-0.0268337,-0.0468603,0.366587
0_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_3,0.0,0.0,0.0,0.233366,-0.282018,-0.0576023
0_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_5,0.0,0.0,0.0,0.0767153,0.0385815,-0.174592
1_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_1,0.0,0.0,0.0,0.445675,-0.655142,-0.00255782
1_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_3,0.0,0.0,0.0,0.241896,0.108725,0.391534
1_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_5,0.0,0.0,0.0,0.5274220000000001,0.659103,0.503283
2_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_1,0.0,0.0,0.0,-0.406003,0.667204,0.488762
2_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_3,0.0,0.0,0.0,0.368697,0.5192319999999999,-0.337486
2_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_5,0.0,0.0,0.0,0.517413,-0.025979500000000003,0.30433899999999997
3_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_1,0.0,0.0,0.0,-0.8022050000000001,-0.255788,-0.11289400000000001
3_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_3,0.0,0.0,0.0,-0.884365,0.187915,0.301129
3_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_5,0.0,0.0,0.0,-0.543143,0.142452,0.061789199999999996
0_IWG,0.0,0.0,0.0,0.0455254,0.167262,-1.2859399999999999
1_IWG,0.644752,0.916225,1.1359,0.05,0.05,0.05
2_IWG,0.0,0.0,0.0,0.15,0.15,0.15
3_IWG,0.0,0.0,0.0,0.05,0.05,0.05
0_PH_0,0.0,0.0,0.0,0.11332300000000001,0.638369,0.0670122
0_PH_1,0.0,0.0,0.0,-0.62416,0.11740199999999999,-0.402444
0_PH_2,0.0,0.0,0.0,-0.0622368,-0.272502,-0.069944
0_PH_3,0.0,0.0,0.0,-0.277138,-0.12841,0.169454
0_PH_4,0.0,0.0,0.0,-0.0977938,-0.958614,0.396246
0_PH_5,0.0,0.0,0.0,-0.0634318,0.6552060000000001,0.23087
1_PH_0,0.0,0.0,0.0,0.709284,0.018590799999999998,-0.511464
1_PH_1,0.0,0.0,0.0,-0.11863599999999999,-0.30077,0.30541799999999997
1_PH_2,0.0,0.0,0.0,0.590983,0.376734,0.8171430000000001
1_PH_3,0.0,0.0,0.0,0.7948430000000001,0.766333,0.693592
1_PH_4,0.0,0.0,0.0,0.44991400000000004,0.275099,0.8991600000000001
1_PH_5,0.0,0.0,0.0,0.159618,0.284993,0.007998
2_PH_0,0.0,0.0,0.0,-0.05321569999999999,0.489196,0.112604
2_PH_1,0.0,0.0,0.0,0.238267,0.31845500000000004,-0.609424
2_PH_2,0.0,0.0,0.0,-0.431487,0.666979,-0.0325334
2_PH_3,0.0,0.0,0.0,0.112647,0.121744,0.30643200000000004
2_PH_4,0.0,0.0,0.0,-0.107552,0.014008700000000002,0.405846
2_PH_5,0.0,0.0,0.0,0.522113,0.301587,-0.456909
3_PH_0,0.0,0.0,0.0,-0.577488,0.33464,0.044341900000000004
3_PH_1,0.0,0.0,0.0,0.749373,0.60887,-0.42888100000000007
3_PH_2,0.0,0.0,0.0,-0.037553699999999995,0.938207,-0.380348
3_PH_3,0.0,0.0,0.0,-0.483897,-0.931958,-0.226746
3_PH_4,0.0,0.0,0.0,-0.158899,-0.751023,0.276436
3_PH_5,0.0,0.0,0.0,0.182886,-0.538319,-0.13842100000000002
0_PTC_0,0.0,0.0,0.0,0.15,0.15,0.15
0_PTC_1,0.0,0.0,0.0,-0.346325,-0.43154,-0.690656
0_PTC_2,0.0,0.0,0.0,0.15,0.15,0.15
0_PTC_3,0.0,0.0,0.0,0.0332668,0.291743,-0.259447
0_PTC_4,0.0,0.0,0.0,0.15,0.15,0.15
0_PTC_5,0.0,0.0,0.0,0.042927999999999994,0.16916199999999998,0.053291
1_PTC_0,0.0,0.0,0.0,0.15,0.15,0.15
1_PTC_1,0.0,0.0,0.0,-0.17014300000000002,-0.28617,0.241975
1_PTC_2,0.0,0.0,0.0,0.15,0.15,0.15
1_PTC_3,0.0,0.0,0.0,0.196439,0.46761,0.119973
1_PTC_4,0.0,0.0,0.0,0.15,0.15,0.15
1_PTC_5,0.0,0.0,0.0,0.8230629999999999,-0.40065300000000004,-0.62339
2_PTC_0,0.0,0.0,0.0,0.15,0.15,0.15
2_PTC_1,0.0,0.0,0.0,0.676654,1.00005,0.228213
2_PTC_2,0.0,0.0,0.0,0.15,0.15,0.15
2_PTC_3,0.0,0.0,0.0,0.176947,0.182908,0.145564
2_PTC_4,0.0,0.0,0.0,0.15,0.15,0.15
2_PTC_5,0.0,0.0,0.0,-0.283376,0.0770416,0.239204
3_PTC_0,0.0,0.0,0.0,0.15,0.15,0.15
3_PTC_1,0.0,0.0,0.0,-0.38601399999999997,-0.73554,-0.183122
3_PTC_2,0.0,0.0,0.0,0.15,0.15,0.15
3_PTC_3,0.0,0.0,0.0,-0.9990129999999999,-0.144563,0.10521400000000002
3_PTC_4,0.0,0.0,0.0,0.15,0.15,0.15
3_PTC_5,0.0,0.0,0.0,0.13982999999999998,-0.418304,0.39868899999999996
0_ci,0.0,0.0,0.0,0.326574,-0.163347,0.342846
1_ci,0.0,0.0,0.0,0.255259,0.384696,0.554674
