,wt1,wt2,wt3,unp1,unp2,unp3
0_B,0.201836,0.054817,0.385492,0.36689,0.666816,-0.113625
1_B,0.5240100000000001,0.47198500000000004,0.41743,-0.369182,0.220059,-0.0533254
2_B,-0.057229499999999996,-0.042021300000000004,0.22417199999999998,-0.15579300000000001,-0.032121699999999996,0.597544
3_B,0.531297,0.36436999999999997,0.485284,0.166473,0.121129,0.494978
0_CI,0.0,0.0,0.0,0.676013,0.119696,0.0422146
1_CI,0.0,0.0,0.0,0.05,0.05,0.05
2_CI,0.0,0.0,0.0,0.15,0.15,0.15
3_CI,0.0,0.0,0.0,-0.08757260000000001,-0.12559700000000001,1.09619
0_CN,0.0,0.0,0.0,0.15,0.15,0.15
1_CN,0.0,0.0,0.0,0.05,0.05,0.05
2_CN,0.0,0.0,0.0,0.15,0.15,0.15
3_CN,0.0,0.0,0.0,0.05,0.05,0.05
0_EN,0.0,0.0,0.0,0.6888850000000001,-0.161189,-0.14943299999999998
1_EN,0.0,0.0,0.0,0.253342,-0.790863,0.152008
2_EN,1.03101,0.617945,1.02206,-0.38051199999999996,-0.357086,-0.376419
3_EN,0.0,0.0,0.0,0.428076,0.014954599999999998,0.794096
0_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_1,0.0,0.0,0.0,-0.5620689999999999,-0.367578,0.165379
0_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_3,0.0,0.0,0.0,0.36483699999999997,0.208456,0.215148
0_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_5,0.0,0.0,0.0,-0.380718,-0.41522,0.754473
1_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_1,0.0,0.0,0.0,-0.16328499999999999,-0.211575,-0.0309767
1_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_3,0.0,0.0,0.0,-0.248808,0.247441,-0.08684910000000001
1_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_5,0.0,0.0,0.0,-0.311523,0.18804,-0.265229
2_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
2_EWG_1,0.0,0.0,0.0,-0.495613,-0.281275,-0.4198
2_EWG_2,0.0,0.0,0.0,-0.741749,0.242465,0.161435
2_EWG_3,0.0,0.0,0.0,-0.24159,-0.224944,-0.375598
2_EWG_4,0.0,0.0,0.0,-0.13543,-0.08494739999999999,0.24232800000000002
2_EWG_5,0.0,0.0,0.0,0.0812277,0.00634131,-0.169945
3_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_1,0.0,0.0,0.0,-0.532593,0.431975,1.2188700000000001
3_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_3,0.0,0.0,0.0,-0.0324311,0.10841700000000001,0.39055100000000004
3_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_5,0.0,0.0,0.0,-0.231251,-0.16945,-0.388698
0_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_1,0.0,0.0,0.0,0.0556568,0.0943982,-0.46640299999999996
0_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_3,0.0,0.0,0.0,0.227579,0.06850930000000001,0.318387
0_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_5,0.0,0.0,0.0,-0.284032,-0.0735833,0.456348
1_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_1,0.0,0.0,0.0,-0.313682,-0.155649,0.107412
1_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_3,0.0,0.0,0.0,0.850606,-0.512745,-0.0952183
1_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_5,0.0,0.0,0.0,-0.305259,0.133242,-0.260447
2_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_1,0.0,0.0,0.0,-0.79479,-0.550271,0.08205319999999999
2_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_3,0.0,0.0,0.0,0.540629,1.03999,0.0122962
2_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_5,0.0,0.0,0.0,-0.09446560000000001,0.032822199999999996,-0.467876
3_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_1,0.0,0.0,0.0,-0.35899000000000003,0.09397380000000001,-0.326298
3_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_3,0.0,0.0,0.0,0.403174,0.26369699999999996,-0.394874
3_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_5,0.0,0.0,0.0,0.16436099999999998,0.019912400000000004,0.007541
0_IWG,0.0,0.0,0.0,0.755343,0.48489399999999994,-0.014827200000000002
1_IWG,0.751505,0.648998,0.538421,0.05,0.05,0.05
2_IWG,0.0,0.0,0.0,0.15,0.15,0.15
3_IWG,0.0,0.0,0.0,0.05,0.05,0.05
0_PH_0,0.0,0.0,0.0,0.261306,0.132468,0.261929
0_PH_1,0.0,0.0,0.0,0.729216,-0.0867717,-0.291112
0_PH_2,0.0,0.0,0.0,-0.372852,-0.125401,0.529844
0_PH_3,0.0,0.0,0.0,0.193683,-0.0887155,1.16656
0_PH_4,0.0,0.0,0.0,0.7039529999999999,0.06880639999999999,0.623414
0_PH_5,0.0,0.0,0.0,0.0326637,-0.10887000000000001,-0.166823
1_PH_0,0.0,0.0,0.0,-0.18498699999999998,0.15751300000000001,0.0327402
1_PH_1,0.0,0.0,0.0,0.53652,-0.08218510000000001,0.44573999999999997
1_PH_2,0.0,0.0,0.0,0.362039,-0.0162216,0.112704
1_PH_3,0.0,0.0,0.0,0.264783,-0.357329,0.118355
1_PH_4,0.0,0.0,0.0,0.279999,0.66974,0.420067
1_PH_5,0.0,0.0,0.0,0.40402,0.8499959999999999,-0.25101999999999997
2_PH_0,0.0,0.0,0.0,-0.719134,0.216973,0.08563430000000001
2_PH_1,0.0,0.0,0.0,-0.241182,0.148668,-0.7266779999999999
2_PH_2,0.0,0.0,0.0,-0.35987800000000003,0.539384,1.04586
2_PH_3,0.0,0.0,0.0,-0.26979699999999995,0.388748,0.49095500000000003
