,wt1,wt2,wt3,unp1,unp2,unp3
0_B,0.7460220000000001,0.793165,-0.241103,-0.148035,-0.13464500000000001,-0.28935900000000003
1_B,0.282134,-0.0116827,-0.44228199999999995,-0.22676100000000002,0.45269499999999996,0.135606
2_B,0.240431,-0.041657400000000004,0.656576,0.7249180000000001,-0.0630022,0.33527199999999996
3_B,0.369738,1.03941,0.612707,0.0546976,0.46736700000000003,0.49682
0_CI,0.0,0.0,0.0,0.656393,0.438408,0.48433999999999994
1_CI,0.0,0.0,0.0,0.05,0.05,0.05
2_CI,0.0,0.0,0.0,0.15,0.15,0.15
3_CI,0.0,0.0,0.0,-0.10564100000000001,-0.061468499999999995,-0.313241
0_CN,0.0,0.0,0.0,0.15,0.15,0.15
1_CN,0.0,0.0,0.0,0.05,0.05,0.05
2_CN,0.0,0.0,0.0,0.15,0.15,0.15
3_CN,0.0,0.0,0.0,0.05,0.05,0.05
0_EN,0.0,0.0,0.0,0.44627100000000003,-0.22441,0.327111
1_EN,0.0,0.0,0.0,0.200627,-0.271568,-0.5254439999999999
2_EN,0.644355,1.00148,1.01901,-0.29164,0.6614220000000001,-0.8401360000000001
3_EN,0.0,0.0,0.0,0.168974,0.49236899999999995,0.418454
0_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_1,0.0,0.0,0.0,0.13275499999999998,-0.772274,0.121278
0_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_3,0.0,0.0,0.0,0.5258149999999999,0.140737,-0.037131199999999996
0_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_5,0.0,0.0,0.0,0.029730700000000002,0.21548899999999999,-0.148137
1_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_1,0.0,0.0,0.0,0.020743200000000003,0.128471,0.232765
1_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_3,0.0,0.0,0.0,0.456218,0.349638,-0.37766500000000003
1_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_5,0.0,0.0,0.0,-0.23029299999999997,0.469627,0.46345600000000003
2_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
2_EWG_1,0.0,0.0,0.0,0.25616500000000003,0.321011,0.5027189999999999
2_EWG_2,0.0,0.0,0.0,0.24094899999999997,-0.266151,0.4624
2_EWG_3,0.0,0.0,0.0,-0.437662,-0.0863327,0.47104700000000005
2_EWG_4,0.0,0.0,0.0,-0.00532266,0.379726,0.1926
2_EWG_5,0.0,0.0,0.0,0.0833841,-0.0103185,0.5212289999999999
3_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_1,0.0,0.0,0.0,0.968482,-0.46361800000000003,0.345429
3_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_3,0.0,0.0,0.0,0.757786,-0.49931499999999995,-0.369219
3_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_5,0.0,0.0,0.0,0.14133199999999999,0.584892,0.324293
0_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_1,0.0,0.0,0.0,-0.344896,0.59959,0.566531
0_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_3,0.0,0.0,0.0,0.30444099999999996,-0.329424,1.02997
0_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_5,0.0,0.0,0.0,-0.31958400000000003,-0.505709,0.162856
1_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_1,0.0,0.0,0.0,0.06636439999999999,-0.43589399999999995,0.0061606000000000005
1_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_3,0.0,0.0,0.0,0.29165599999999997,0.525465,0.4125
1_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_5,0.0,0.0,0.0,0.543369,0.30667,0.278518
2_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_1,0.0,0.0,0.0,0.611952,0.727915,0.231611
2_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_3,0.0,0.0,0.0,-0.107123,-0.28508,-0.566774
2_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_5,0.0,0.0,0.0,0.291608,0.0707678,-0.162854
3_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_1,0.0,0.0,0.0,-0.136131,-0.411682,0.5796979999999999
3_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_3,0.0,0.0,0.0,0.370343,-0.08595850000000001,0.29902399999999996
3_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_5,0.0,0.0,0.0,0.0686203,0.400941,-0.0499745
0_IWG,0.0,0.0,0.0,-0.129842,0.466106,0.8897299999999999
1_IWG,1.44746,0.7283930000000001,0.58768,0.05,0.05,0.05
2_IWG,0.0,0.0,0.0,0.15,0.15,0.15
3_IWG,0.0,0.0,0.0,0.05,0.05,0.05
0_PH_0,0.0,0.0,0.0,0.166881,-0.125524,-0.08377029999999999
0_PH_1,0.0,0.0,0.0,0.557301,-0.0438846,0.452499
0_PH_2,0.0,0.0,0.0,-0.516955,0.176898,0.6408149999999999
0_PH_3,0.0,0.0,0.0,0.112679,0.047061599999999995,0.230554
0_PH_4,0.0,0.0,0.0,-0.461945,-0.271958,-0.217719
0_PH_5,0.0,0.0,0.0,0.0175887,0.279465,-0.8220559999999999
1_PH_0,0.0,0.0,0.0,-0.33046,-0.122821,-0.187169
1_PH_1,0.0,0.0,0.0,-0.47001499999999996,-0.125077,0.00035977199999999996
1_PH_2,0.0,0.0,0.0,-0.0106881,0.00554347,0.41300600000000004
1_PH_3,0.0,0.0,0.0,-0.281452,0.0509798,0.127552
1_PH_4,0.0,0.0,0.0,-0.00792261,-0.148059,-0.557719
1_PH_5,0.0,0.0,0.0,0.386841,0.42175799999999997,0.0168419
2_PH_0,0.0,0.0,0.0,0.581702,0.07714349999999999,-0.386734
2_PH_1,0.0,0.0,0.0,0.0058757,0.52061,0.46474099999999996
2_PH_2,0.0,0.0,0.0,-0.5979180000000001,-0.294034,0.23433299999999999
2_PH_3,0.0,0.0,0.0,0.320076,-0.45206199999999996,0.289065
2_PH_4,0.0,0.0,0.0,0.549898,0.574379,-0.10426400000000001
2_PH_5,0.0,0.0,0.0,0.6990109999999999,-0.134324,0.50883
3_PH_0,0.0,0.0,0.0,0.0762985,0.11782000000000001,0.965203
3_PH_1,0.0,0.0,0.0,-0.189885,0.289032,0.19961500000000001
3_PH_2,0.0,0.0,0.0,0.726282,0.608096,0.017063
3_PH_3,0.0,0.0,0.0,0.20953000000000002,0.492672,0.517414
3_PH_4,0.0,0.0,0.0,0.220375,0.607039,-0.35273000000000004
3_PH_5,0.0,0.0,0.0,-0.6739350000000001,1.01522,0.21505100000000002
0_PTC_0,0.0,0.0,0.0,0.15,0.15,0.15
0_PTC_1,0.0,0.0,0.0,0.280215,-0.89079,-0.46375900000000003
0_PTC_2,0.0,0.0,0.0,0.15,0.15,0.15
0_PTC_3,0.0,0.0,0.0,0.30342199999999997,0.145566,-0.17164200000000002
0_PTC_4,0.0,0.0,0.0,0.15,0.15,0.15
0_PTC_5,0.0,0.0,0.0,-0.285287,0.462733,-0.0248105
1_PTC_0,0.0,0.0,0.0,0.15,0.15,0.15
1_PTC_1,0.0,0.0,0.0,-0.27870900000000004,0.0485299,0.695196
1_PTC_2,0.0,0.0,0.0,0.15,0.15,0.15
1_PTC_3,0.0,0.0,0.0,0.186345,0.269484,0.0856846
1_PTC_4,0.0,0.0,0.0,0.15,0.15,0.15
1_PTC_5,0.0,0.0,0.0,0.144559,-0.292257,-0.637653
2_PTC_0,0.0,0.0,0.0,0.15,0.15,0.15
2_PTC_1,0.0,0.0,0.0,-0.0771109,0.00480772,-0.00705347
2_PTC_2,0.0,0.0,0.0,0.15,0.15,0.15
2_PTC_3,0.0,0.0,0.0,0.211299,0.34503,0.521334
2_PTC_4,0.0,0.0,0.0,0.15,0.15,0.15
2_PTC_5,0.0,0.0,0.0,-0.0595868,0.18501099999999998,0.396296
3_PTC_0,0.0,0.0,0.0,0.15,0.15,0.15
3_PTC_1,0.0,0.0,0.0,-0.321973,0.644065,0.120072
3_PTC_2,0.0,0.0,0.0,0.15,0.15,0.15
3_PTC_3,0.0,0.0,0.0,-0.22500900000000001,-0.33214,0.27928200000000003
3_PTC_4,0.0,0.0,0.0,0.15,0.15,0.15
3_PTC_5,0.0,0.0,0.0,-0.196965,-0.262675,0.253083
0_ci,0.0,0.0,0.0,0.764945,0.36384,-0.028451999999999998
1_ci,0.0,0.0,0.0,0.08781760000000001,-0.44750500000000004,0.107624
2_ci,0.0,0.0,0.0,0.387598,-0.219133,0.760273
3_ci,0.0,0.0,0.0,0.205954,0.44332299999999997,0.17397100000000001
0_en,0.0,0.0,0.0,0.164461,0.152779,0.563199
1_en,0.0,0.0,0.0,0.44594399999999995,0.12053699999999999,-0.0870304
2_en,1.21146,1.00114,1.25065,-0.0414682,0.317927,0.743225
3_en,0.0,0.0,0.0,-0.022387999999999998,0.299508,0.441405
0_hh,0.0,0.0,0.0,0.44633999999999996,0.08204539999999999,0.549071
1_hh,0.0,0.0,0.0,0.00315275,-0.0562114,0.72119
2_hh,0.0,0.0,0.0,0.0877118,0.15496,0.131481
3_hh,0.0,0.0,0.0,-0.0671982,-0.271277,-0.166211
0_ptc,0.0,0.0,0.0,0.15,0.15,0.15
1_ptc,0.0,0.0,0.0,-0.68788,0.49894799999999995,-0.1195
2_ptc,0.0,0.0,0.0,-0.17516600000000002,0.822109,0.0316243
3_ptc,0.0,0.0,0.0,0.05,0.05,0.05
0_wg,0.0,0.0,0.0,0.245986,0.369748,0.722136
1_wg,0.670552,0.736084,1.24728,1.16868,0.362526,-0.277636
2_wg,0.0,0.0,0.0,0.200113,0.092489,-0.135907
3_wg,0.0,0.0,0.0,-0.0428275,-0.977032,-0.763891
