,wt1,wt2,wt3,unp1,unp2,unp3
0_B,0.221487,0.0828315,0.385492,0.388482,-0.646138,-0.113625
1_B,0.3496,0.668493,0.41743,-1.09927,-0.421048,-0.0533254
2_B,0.0400668,0.145682,0.22417199999999998,-0.311888,0.380249,0.597544
3_B,-0.20512199999999997,0.54994,0.485284,0.136212,0.655381,0.494978
0_CI,0.0,0.0,0.0,0.327409,1.20383,0.0422146
1_CI,0.0,0.0,0.0,0.05,0.05,0.05
2_CI,0.0,0.0,0.0,0.15,0.15,0.15
3_CI,0.0,0.0,0.0,0.0970796,-0.0714835,1.09619
0_CN,0.0,0.0,0.0,0.15,0.15,0.15
1_CN,0.0,0.0,0.0,0.05,0.05,0.05
2_CN,0.0,0.0,0.0,0.15,0.15,0.15
3_CN,0.0,0.0,0.0,0.05,0.05,0.05
0_EN,0.0,0.0,0.0,0.303772,-0.0165204,-0.14943299999999998
1_EN,0.0,0.0,0.0,-0.3582,-0.20133199999999998,0.152008
2_EN,1.33356,1.31585,1.02206,-0.189227,-0.155846,-0.376419
3_EN,0.0,0.0,0.0,-0.24300100000000002,0.41586300000000004,0.794096
0_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_1,0.0,0.0,0.0,0.27312800000000004,-0.733444,0.165379
0_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_3,0.0,0.0,0.0,-0.101202,-0.282829,0.215148
0_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_5,0.0,0.0,0.0,-0.0823404,-0.050671100000000004,0.754473
1_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_1,0.0,0.0,0.0,0.22161399999999998,0.225377,-0.0309767
1_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_3,0.0,0.0,0.0,-0.243794,-0.41309799999999997,-0.08684910000000001
1_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_5,0.0,0.0,0.0,-0.552784,0.0688016,-0.265229
2_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
2_EWG_1,0.0,0.0,0.0,0.232869,0.34957699999999997,-0.4198
2_EWG_2,0.0,0.0,0.0,-0.133324,0.877976,0.161435
2_EWG_3,0.0,0.0,0.0,-0.31449699999999997,0.122554,-0.375598
2_EWG_4,0.0,0.0,0.0,-0.202004,0.0336392,0.24232800000000002
2_EWG_5,0.0,0.0,0.0,0.7965949999999999,-0.344302,-0.169945
3_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_1,0.0,0.0,0.0,0.0503906,0.23985599999999999,1.2188700000000001
3_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_3,0.0,0.0,0.0,-0.150721,0.130129,0.39055100000000004
3_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_5,0.0,0.0,0.0,-0.208871,0.520362,-0.388698
0_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_1,0.0,0.0,0.0,-0.11461400000000001,0.208313,-0.46640299999999996
0_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_3,0.0,0.0,0.0,-0.4515,-0.682079,0.318387
0_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_5,0.0,0.0,0.0,-0.189895,0.028285700000000004,0.456348
1_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_1,0.0,0.0,0.0,-0.184567,0.334446,0.107412
1_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_3,0.0,0.0,0.0,-0.357981,0.410135,-0.0952183
1_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_5,0.0,0.0,0.0,-0.133795,-0.14097200000000001,-0.260447
2_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_1,0.0,0.0,0.0,0.310366,-0.07057530000000001,0.08205319999999999
2_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_3,0.0,0.0,0.0,-0.650898,-0.281971,0.0122962
2_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_5,0.0,0.0,0.0,-0.60695,-0.520119,-0.467876
3_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_1,0.0,0.0,0.0,0.27808099999999997,0.155702,-0.326298
3_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_3,0.0,0.0,0.0,-9.234610000000001e-05,-0.027979300000000002,-0.394874
3_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_5,0.0,0.0,0.0,0.452564,0.637831,0.007541
0_IWG,0.0,0.0,0.0,-0.266997,0.35277800000000004,-0.014827200000000002
1_IWG,1.5040799999999999,1.36424,0.538421,0.05,0.05,0.05
2_IWG,0.0,0.0,0.0,0.15,0.15,0.15
3_IWG,0.0,0.0,0.0,0.05,0.05,0.05
0_PH_0,0.0,0.0,0.0,0.147834,0.47133500000000006,0.261929
0_PH_1,0.0,0.0,0.0,-0.0932776,0.910917,-0.291112
0_PH_2,0.0,0.0,0.0,-0.496327,-0.0489151,0.529844
0_PH_3,0.0,0.0,0.0,-0.5316569999999999,0.2678,1.16656
0_PH_4,0.0,0.0,0.0,0.41899200000000003,1.03646,0.623414
0_PH_5,0.0,0.0,0.0,0.492792,-0.387306,-0.166823
1_PH_0,0.0,0.0,0.0,0.181886,0.45459700000000003,0.0327402
1_PH_1,0.0,0.0,0.0,0.0789035,-0.456575,0.44573999999999997
1_PH_2,0.0,0.0,0.0,0.04348219999999999,-0.345478,0.112704
1_PH_3,0.0,0.0,0.0,-0.331757,-0.22153499999999998,0.118355
1_PH_4,0.0,0.0,0.0,0.23399299999999998,-0.173315,0.420067
1_PH_5,0.0,0.0,0.0,0.358205,0.647038,-0.25101999999999997
2_PH_0,0.0,0.0,0.0,-0.355142,-0.14658,0.08563430000000001
2_PH_1,0.0,0.0,0.0,0.6379100000000001,0.48727700000000007,-0.7266779999999999
2_PH_2,0.0,0.0,0.0,0.482209,0.150241,1.04586
2_PH_3,0.0,0.0,0.0,-0.251321,-0.204645,0.49095500000000003
2_PH_4,0.0,0.0,0.0,-0.100524,-0.193736,-0.21808200000000003
2_PH_5,0.0,0.0,0.0,0.35151,-0.0605622,0.23292800000000002
3_PH_0,0.0,0.0,0.0,-0.439284,-0.186308,0.200027
3_PH_1,0.0,0.0,0.0,-0.171688,-0.23777399999999999,-0.0659844
3_PH_2,0.0,0.0,0.0,0.348356,0.194882,-0.59735
3_PH_3,0.0,0.0,0.0,-0.35107,1.05426,0.274304
3_PH_4,0.0,0.0,0.0,0.20751599999999998,-0.08467569999999999,0.505173
3_PH_5,0.0,0.0,0.0,0.262939,-0.039989800000000006,0.0393104
0_PTC_0,0.0,0.0,0.0,0.15,0.15,0.15
0_PTC_1,0.0,0.0,0.0,0.55111,-0.169239,-0.0771255
0_PTC_2,0.0,0.0,0.0,0.15,0.15,0.15
0_PTC_3,0.0,0.0,0.0,-0.183412,-0.21781999999999999,0.0940221
0_PTC_4,0.0,0.0,0.0,0.15,0.15,0.15
0_PTC_5,0.0,0.0,0.0,-0.5148699999999999,-0.5643699999999999,0.390803
1_PTC_0,0.0,0.0,0.0,0.15,0.15,0.15
1_PTC_1,0.0,0.0,0.0,-0.0211435,-0.00806189,-0.0688608
1_PTC_2,0.0,0.0,0.0,0.15,0.15,0.15
1_PTC_3,0.0,0.0,0.0,-0.32753499999999997,0.274364,-0.185141
