,wt1,wt2,wt3,unp1,unp2,unp3
0_B,0.373915,0.018805099999999998,0.273233,-0.6486689999999999,-0.334615,0.519412
1_B,0.500834,-0.221892,-0.259052,-0.39169699999999996,0.382441,-0.0874012
2_B,0.817203,0.641296,-0.153415,-0.136053,-0.591091,-0.566076
3_B,0.370411,0.329985,-0.306332,0.11670599999999999,0.407044,0.47328000000000003
0_CI,0.0,0.0,0.0,-0.34198,0.199139,-0.531316
1_CI,0.0,0.0,0.0,0.05,0.05,0.05
2_CI,0.0,0.0,0.0,0.15,0.15,0.15
3_CI,0.0,0.0,0.0,1.12723,0.38732,0.395572
0_CN,0.0,0.0,0.0,0.15,0.15,0.15
1_CN,0.0,0.0,0.0,0.05,0.05,0.05
2_CN,0.0,0.0,0.0,0.15,0.15,0.15
3_CN,0.0,0.0,0.0,0.05,0.05,0.05
0_EN,0.0,0.0,0.0,-0.00957961,0.16675,0.43240500000000004
1_EN,0.0,0.0,0.0,-0.256255,0.303003,-0.0375846
2_EN,0.769546,0.625562,0.807543,-0.093585,0.36380300000000004,0.267701
3_EN,0.0,0.0,0.0,0.44578,-0.279917,-0.011533799999999999
0_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_1,0.0,0.0,0.0,0.25805300000000003,0.188695,0.00999021
0_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_3,0.0,0.0,0.0,0.163846,-0.538295,-0.74344
0_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_5,0.0,0.0,0.0,-0.152539,0.408675,-0.304662
1_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_1,0.0,0.0,0.0,-0.34985900000000003,-0.33242,0.31619400000000003
1_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_3,0.0,0.0,0.0,-0.07829989999999999,0.291408,-0.013845500000000002
1_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_5,0.0,0.0,0.0,0.537451,-0.297955,0.0511417
2_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
2_EWG_1,0.0,0.0,0.0,-0.536425,-0.174696,0.49743999999999994
2_EWG_2,0.0,0.0,0.0,-0.58006,-0.170388,-0.6391789999999999
2_EWG_3,0.0,0.0,0.0,-0.402334,-0.0232833,-0.00607696
2_EWG_4,0.0,0.0,0.0,0.142173,-0.15035199999999999,-0.05542999999999999
2_EWG_5,0.0,0.0,0.0,0.36549699999999996,-0.223149,-0.786461
3_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_1,0.0,0.0,0.0,0.750199,0.26968600000000004,-0.131
3_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_3,0.0,0.0,0.0,0.309815,0.11156700000000001,0.07790830000000001
3_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_5,0.0,0.0,0.0,-0.16842200000000002,0.558203,-0.140495
0_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_1,0.0,0.0,0.0,-0.0825038,-0.237496,-0.22569499999999998
0_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_3,0.0,0.0,0.0,-0.0908683,0.115033,-0.0123575
0_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_5,0.0,0.0,0.0,0.0852974,-0.49960200000000005,0.00957542
1_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_1,0.0,0.0,0.0,-0.427971,0.636848,-0.658466
1_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_3,0.0,0.0,0.0,-0.29465,0.542737,-0.11304600000000001
1_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_5,0.0,0.0,0.0,0.0315525,-0.33549,-0.9325200000000001
2_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
