,wt1,wt2,wt3,unp1,unp2,unp3
0_B,-0.287602,-0.11591800000000001,0.505482,0.029954500000000002,-0.30301100000000003,-0.06310249999999999
1_B,0.7612770000000001,0.321092,0.50827,0.0348907,0.131944,0.011387799999999998
2_B,0.0463218,0.14063399999999998,0.543167,-0.642748,-0.0551947,0.439874
3_B,-0.28271799999999997,-0.254402,-0.135671,-0.38143699999999997,0.33586,0.299408
0_CI,0.0,0.0,0.0,0.135967,-0.244637,-0.48858100000000004
1_CI,0.0,0.0,0.0,0.05,0.05,0.05
2_CI,0.0,0.0,0.0,0.15,0.15,0.15
3_CI,0.0,0.0,0.0,0.795647,0.42253900000000005,0.354402
0_CN,0.0,0.0,0.0,0.15,0.15,0.15
1_CN,0.0,0.0,0.0,0.05,0.05,0.05
2_CN,0.0,0.0,0.0,0.15,0.15,0.15
3_CN,0.0,0.0,0.0,0.05,0.05,0.05
0_EN,0.0,0.0,0.0,0.283496,0.306402,-0.29689099999999996
1_EN,0.0,0.0,0.0,-0.6322220000000001,0.8713559999999999,0.514368
2_EN,0.332242,0.5923649999999999,0.726028,0.70997,-0.541768,-0.28322800000000004
3_EN,0.0,0.0,0.0,-0.09409,-0.526235,0.8922700000000001
0_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_1,0.0,0.0,0.0,-0.628837,-0.392313,0.0819488
0_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_3,0.0,0.0,0.0,-0.11868699999999999,-0.5977319999999999,0.494767
0_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_5,0.0,0.0,0.0,0.09083669999999999,0.39027,-0.311827
1_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_1,0.0,0.0,0.0,-0.6609,0.181673,-0.118277
1_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_3,0.0,0.0,0.0,-0.574649,-0.34425900000000004,-0.20956799999999998
1_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_5,0.0,0.0,0.0,0.221951,-0.504708,-0.206612
2_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
2_EWG_1,0.0,0.0,0.0,-0.584371,-0.0530102,0.265469
2_EWG_2,0.0,0.0,0.0,0.31959699999999996,0.07808839999999999,0.00639763
2_EWG_3,0.0,0.0,0.0,-0.08287689999999999,0.0673952,0.409763
2_EWG_4,0.0,0.0,0.0,-0.09628450000000001,0.5164270000000001,-0.288304
2_EWG_5,0.0,0.0,0.0,0.186447,-0.474792,0.379129
3_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_1,0.0,0.0,0.0,-0.08844060000000001,0.144975,0.130642
3_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_3,0.0,0.0,0.0,0.0587837,0.273602,-0.244637
3_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_5,0.0,0.0,0.0,-0.268703,-0.07187869999999999,-0.18531
0_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_1,0.0,0.0,0.0,-0.0878104,0.483559,0.157557
0_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_3,0.0,0.0,0.0,0.9627620000000001,0.41852399999999995,0.42536599999999997
0_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_5,0.0,0.0,0.0,-0.20519600000000002,0.0061267,-0.609544
1_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_1,0.0,0.0,0.0,-0.20183399999999999,-0.250017,0.101862
1_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_3,0.0,0.0,0.0,0.692968,0.437742,-0.24955700000000003
1_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_5,0.0,0.0,0.0,-0.734608,0.551238,0.49123
2_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_1,0.0,0.0,0.0,0.5576939999999999,0.0663406,0.15399000000000002
2_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_3,0.0,0.0,0.0,-0.23946900000000002,-0.0172491,-0.30041599999999996
2_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_5,0.0,0.0,0.0,0.689825,0.569044,0.090111
3_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_1,0.0,0.0,0.0,0.26926100000000003,0.675229,-0.0855661
3_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_3,0.0,0.0,0.0,-0.8740530000000001,-0.252506,0.284667
3_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_5,0.0,0.0,0.0,0.14946199999999998,0.875192,0.14924400000000002
0_IWG,0.0,0.0,0.0,-0.173628,0.36669,-0.6169979999999999
1_IWG,1.59867,1.03754,1.4617200000000001,0.05,0.05,0.05
2_IWG,0.0,0.0,0.0,0.15,0.15,0.15
3_IWG,0.0,0.0,0.0,0.05,0.05,0.05
0_PH_0,0.0,0.0,0.0,-0.119524,0.16175599999999998,-0.417783
0_PH_1,0.0,0.0,0.0,0.462161,0.9259120000000001,-0.131383
0_PH_2,0.0,0.0,0.0,0.0388045,-0.182161,0.314596
0_PH_3,0.0,0.0,0.0,0.366736,-0.333912,0.5036470000000001
0_PH_4,0.0,0.0,0.0,0.24676599999999999,0.282457,-0.394584
0_PH_5,0.0,0.0,0.0,0.291602,-0.345328,0.22502199999999997
1_PH_0,0.0,0.0,0.0,0.483304,-0.169248,0.0241082
1_PH_1,0.0,0.0,0.0,-0.03766219999999999,0.643826,0.32665500000000003
1_PH_2,0.0,0.0,0.0,0.181301,0.332409,-0.035694699999999996
1_PH_3,0.0,0.0,0.0,0.0196175,0.0553837,0.134907
1_PH_4,0.0,0.0,0.0,0.727858,-0.147628,0.172318
1_PH_5,0.0,0.0,0.0,0.39566599999999996,0.0305988,-0.015806399999999998
2_PH_0,0.0,0.0,0.0,0.287162,0.130571,0.0256978
2_PH_1,0.0,0.0,0.0,0.591271,0.22523400000000002,-0.0763241
2_PH_2,0.0,0.0,0.0,0.110866,0.05817819999999999,0.294888
2_PH_3,0.0,0.0,0.0,0.48986,0.876137,-0.426662
2_PH_4,0.0,0.0,0.0,0.0756318,0.194839,0.215639
2_PH_5,0.0,0.0,0.0,0.32360900000000004,-0.252102,0.536844
3_PH_0,0.0,0.0,0.0,0.395869,-0.113403,-0.18375999999999998
3_PH_1,0.0,0.0,0.0,-0.240825,0.00193011,0.253655
3_PH_2,0.0,0.0,0.0,0.12201500000000001,-0.292402,0.0183022
3_PH_3,0.0,0.0,0.0,1.00044,-0.0828559,0.347558
3_PH_4,0.0,0.0,0.0,0.26366100000000003,-0.334662,-0.386996
3_PH_5,0.0,0.0,0.0,0.094465,0.449729,1.3782299999999998
0_PTC_0,0.0,0.0,0.0,0.15,0.15,0.15
0_PTC_1,0.0,0.0,0.0,-0.0405265,-0.160976,-0.19735899999999998
0_PTC_2,0.0,0.0,0.0,0.15,0.15,0.15
0_PTC_3,0.0,0.0,0.0,0.5286529999999999,0.0758203,-0.209855
0_PTC_4,0.0,0.0,0.0,0.15,0.15,0.15
0_PTC_5,0.0,0.0,0.0,0.246925,-0.07451189999999999,0.3682
1_PTC_0,0.0,0.0,0.0,0.15,0.15,0.15
1_PTC_1,0.0,0.0,0.0,0.0955905,-0.258902,0.312295
1_PTC_2,0.0,0.0,0.0,0.15,0.15,0.15
1_PTC_3,0.0,0.0,0.0,0.638687,0.204322,-0.00271558
1_PTC_4,0.0,0.0,0.0,0.15,0.15,0.15
1_PTC_5,0.0,0.0,0.0,-0.503455,0.8652120000000001,0.0662341
2_PTC_0,0.0,0.0,0.0,0.15,0.15,0.15
2_PTC_1,0.0,0.0,0.0,-0.0816873,0.179083,0.156229
2_PTC_2,0.0,0.0,0.0,0.15,0.15,0.15
2_PTC_3,0.0,0.0,0.0,-0.17898599999999998,0.696628,-0.430555
2_PTC_4,0.0,0.0,0.0,0.15,0.15,0.15
2_PTC_5,0.0,0.0,0.0,-0.86161,-0.336982,-0.0602476
3_PTC_0,0.0,0.0,0.0,0.15,0.15,0.15
3_PTC_1,0.0,0.0,0.0,-0.331196,-0.218479,0.0505905
3_PTC_2,0.0,0.0,0.0,0.15,0.15,0.15
3_PTC_3,0.0,0.0,0.0,-0.936622,-0.4445,-0.252673
3_PTC_4,0.0,0.0,0.0,0.15,0.15,0.15
3_PTC_5,0.0,0.0,0.0,-0.04529880000000001,-0.625851,0.20054
0_ci,0.0,0.0,0.0,-0.13606,-0.056865599999999995,-0.0942018
1_ci,0.0,0.0,0.0,0.032384699999999995,-0.687299,-0.553523
2_ci,0.0,0.0,0.0,-0.12196900000000001,0.360581,-0.11985499999999999
3_ci,0.0,0.0,0.0,0.397093,-0.291092,0.283134
0_en,0.0,0.0,0.0,0.22145399999999998,0.053889599999999996,0.284088
1_en,0.0,0.0,0.0,0.608264,0.242337,0.270461
2_en,1.5920100000000001,0.9992549999999999,0.653613,-0.326325,-0.29102100000000003,0.721777
3_en,0.0,0.0,0.0,0.597967,-0.05991509999999999,-0.240972
0_hh,0.0,0.0,0.0,0.211519,-0.477533,0.47695699999999996
1_hh,0.0,0.0,0.0,-0.00746661,0.414117,-0.16175699999999998
2_hh,0.0,0.0,0.0,-0.355297,0.338327,-0.200541
3_hh,0.0,0.0,0.0,-0.0990079,0.0956432,-0.515678
0_ptc,0.0,0.0,0.0,0.15,0.15,0.15
1_ptc,0.0,0.0,0.0,0.0331131,0.228102,-0.0295847
2_ptc,0.0,0.0,0.0,-0.281839,-0.109497,-0.574585
3_ptc,0.0,0.0,0.0,0.05,0.05,0.05
0_wg,0.0,0.0,0.0,0.644332,0.12211400000000001,0.118862
1_wg,1.23837,0.850176,0.610171,0.357034,0.06750700000000001,0.9327850000000001
2_wg,0.0,0.0,0.0,-0.40283,0.665316,0.490195
3_wg,0.0,0.0,0.0,0.769138,-0.521753,-0.392495
