,wt1,wt2,wt3,unp1,unp2,unp3
0_B,0.373915,0.364691,1.46286,-0.6486689999999999,0.3187,-0.213131
1_B,0.500834,0.278212,0.313035,-0.39169699999999996,0.583658,0.594912
2_B,0.817203,0.294106,0.562149,-0.136053,0.133399,-0.5190319999999999
3_B,0.370411,0.303528,0.0922946,0.11670599999999999,0.0178399,-0.370251
0_CI,0.0,0.0,0.0,-0.34198,-0.72464,0.0773651
1_CI,0.0,0.0,0.0,0.05,0.05,0.05
2_CI,0.0,0.0,0.0,0.15,0.15,0.15
3_CI,0.0,0.0,0.0,1.12723,0.426094,0.364175
0_CN,0.0,0.0,0.0,0.15,0.15,0.15
1_CN,0.0,0.0,0.0,0.05,0.05,0.05
2_CN,0.0,0.0,0.0,0.15,0.15,0.15
3_CN,0.0,0.0,0.0,0.05,0.05,0.05
0_EN,0.0,0.0,0.0,-0.00957961,-0.46344300000000005,-0.0353283
1_EN,0.0,0.0,0.0,-0.256255,0.762804,-0.179397
2_EN,0.769546,0.803761,1.1535600000000001,-0.093585,0.6348090000000001,0.251765
3_EN,0.0,0.0,0.0,0.44578,-0.504582,0.00650762
0_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_1,0.0,0.0,0.0,0.25805300000000003,-0.741251,-0.23793699999999998
0_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_3,0.0,0.0,0.0,0.163846,-0.0746752,0.37685
0_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_5,0.0,0.0,0.0,-0.152539,-0.527062,0.401395
1_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_1,0.0,0.0,0.0,-0.34985900000000003,-0.5275529999999999,0.0732244
1_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_3,0.0,0.0,0.0,-0.07829989999999999,-0.0954348,0.476154
1_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_5,0.0,0.0,0.0,0.537451,-0.277677,0.385918
2_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
