,wt1,wt2,wt3,unp1,unp2,unp3
0_B,0.7460220000000001,0.42663100000000004,0.385492,-0.148035,0.7454529999999999,-0.113625
1_B,0.282134,0.9277569999999999,0.41743,-0.22676100000000002,0.604715,-0.0533254
2_B,0.240431,-0.022038,0.22417199999999998,0.7249180000000001,0.144178,0.597544
3_B,0.369738,0.39524000000000004,0.485284,0.0546976,0.481559,0.494978
0_CI,0.0,0.0,0.0,0.656393,0.434972,0.0422146
1_CI,0.0,0.0,0.0,0.05,0.05,0.05
2_CI,0.0,0.0,0.0,0.15,0.15,0.15
3_CI,0.0,0.0,0.0,-0.10564100000000001,0.11086700000000001,1.09619
0_CN,0.0,0.0,0.0,0.15,0.15,0.15
1_CN,0.0,0.0,0.0,0.05,0.05,0.05
2_CN,0.0,0.0,0.0,0.15,0.15,0.15
3_CN,0.0,0.0,0.0,0.05,0.05,0.05
0_EN,0.0,0.0,0.0,0.44627100000000003,0.7480760000000001,-0.14943299999999998
1_EN,0.0,0.0,0.0,0.200627,0.301769,0.152008
2_EN,0.644355,1.56513,1.02206,-0.29164,-0.294719,-0.376419
3_EN,0.0,0.0,0.0,0.168974,0.167525,0.794096
0_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_1,0.0,0.0,0.0,0.13275499999999998,0.514712,0.165379
0_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_3,0.0,0.0,0.0,0.5258149999999999,-0.7191609999999999,0.215148
0_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_5,0.0,0.0,0.0,0.029730700000000002,-0.39474000000000004,0.754473
1_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_1,0.0,0.0,0.0,0.020743200000000003,0.167603,-0.0309767
1_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_3,0.0,0.0,0.0,0.456218,0.401904,-0.08684910000000001
1_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_5,0.0,0.0,0.0,-0.23029299999999997,0.633618,-0.265229
2_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
2_EWG_1,0.0,0.0,0.0,0.25616500000000003,0.039033,-0.4198
2_EWG_2,0.0,0.0,0.0,0.24094899999999997,-0.25414200000000003,0.161435
2_EWG_3,0.0,0.0,0.0,-0.437662,-0.436565,-0.375598
2_EWG_4,0.0,0.0,0.0,-0.00532266,0.137346,0.24232800000000002
2_EWG_5,0.0,0.0,0.0,0.0833841,0.744224,-0.169945
