,wt1,wt2,wt3,unp1,unp2,unp3
0_B,-0.453794,0.6628109999999999,-0.05816369999999999,0.36735999999999996,0.335332,0.290299
1_B,0.8700889999999999,0.814248,0.184979,1.28006,-0.415264,0.28806
2_B,0.8393,-0.760084,0.489699,0.5664640000000001,-0.468524,0.642365
3_B,0.191474,0.286473,0.86261,-0.528003,0.26905100000000004,0.127484
0_CI,0.0,0.0,0.0,0.17638299999999998,0.3969,-0.130556
1_CI,0.0,0.0,0.0,0.05,0.05,0.05
2_CI,0.0,0.0,0.0,0.15,0.15,0.15
3_CI,0.0,0.0,0.0,-0.192718,-0.603792,0.30934
0_CN,0.0,0.0,0.0,0.15,0.15,0.15
1_CN,0.0,0.0,0.0,0.05,0.05,0.05
2_CN,0.0,0.0,0.0,0.15,0.15,0.15
3_CN,0.0,0.0,0.0,0.05,0.05,0.05
0_EN,0.0,0.0,0.0,0.434408,-0.206184,-0.323879
1_EN,0.0,0.0,0.0,0.294871,-0.0316353,0.304609
2_EN,0.268177,1.11716,0.524755,-0.500646,0.0234983,-0.127344
3_EN,0.0,0.0,0.0,-0.024266299999999998,-0.463107,0.920344
0_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_1,0.0,0.0,0.0,0.571274,0.0444826,-0.916645
0_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_3,0.0,0.0,0.0,0.125574,0.756568,0.665507
0_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_5,0.0,0.0,0.0,0.049263999999999995,-0.35884699999999997,-0.0743553
1_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_1,0.0,0.0,0.0,0.0585024,0.358442,0.123949
1_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_3,0.0,0.0,0.0,-0.013903200000000001,-0.0799395,0.990089
1_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_5,0.0,0.0,0.0,0.383353,-0.803559,0.809667
2_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
2_EWG_1,0.0,0.0,0.0,0.43484399999999995,0.492364,-0.320327
2_EWG_2,0.0,0.0,0.0,0.5804279999999999,-0.37751999999999997,0.00589727
2_EWG_3,0.0,0.0,0.0,-0.11587,0.39309099999999997,0.7223310000000001
2_EWG_4,0.0,0.0,0.0,0.355838,0.086028,-0.57513
2_EWG_5,0.0,0.0,0.0,-0.46385600000000005,-0.5868939999999999,0.353633
3_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_1,0.0,0.0,0.0,1.12317,0.086309,-0.140931
3_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_3,0.0,0.0,0.0,-0.168587,0.8383379999999999,0.242627
3_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_5,0.0,0.0,0.0,0.26747,0.132748,0.54125
0_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_1,0.0,0.0,0.0,0.271617,0.35668099999999997,0.68352
0_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_3,0.0,0.0,0.0,-0.180376,-0.24235900000000002,-0.150425
0_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_5,0.0,0.0,0.0,-0.124991,0.0444937,-0.11425899999999999
1_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_1,0.0,0.0,0.0,0.835408,0.128653,0.145573
1_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_3,0.0,0.0,0.0,-0.108644,-0.927486,0.27119099999999996
1_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_5,0.0,0.0,0.0,0.7340260000000001,0.21258400000000002,0.874558
2_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_1,0.0,0.0,0.0,-0.906543,-0.450542,0.47896700000000003
2_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_3,0.0,0.0,0.0,0.238602,-0.228106,0.483153
2_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_5,0.0,0.0,0.0,0.110952,-0.08218610000000001,-0.176609
3_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_1,0.0,0.0,0.0,0.177069,0.176485,-0.5488850000000001
3_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_3,0.0,0.0,0.0,-0.238867,0.633258,-0.28932199999999997
3_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_5,0.0,0.0,0.0,-0.223915,0.30390500000000004,0.8539559999999999
0_IWG,0.0,0.0,0.0,0.237029,0.0149247,0.366356
1_IWG,0.753069,1.49429,1.44766,0.05,0.05,0.05
2_IWG,0.0,0.0,0.0,0.15,0.15,0.15
3_IWG,0.0,0.0,0.0,0.05,0.05,0.05
0_PH_0,0.0,0.0,0.0,0.575196,0.555539,0.5423899999999999
0_PH_1,0.0,0.0,0.0,0.652623,0.225777,-0.378373
0_PH_2,0.0,0.0,0.0,-0.394871,0.0427944,0.190208
0_PH_3,0.0,0.0,0.0,-0.21015599999999998,0.16474,0.21203400000000003
0_PH_4,0.0,0.0,0.0,0.05509490000000001,-0.269465,-0.24005700000000002
0_PH_5,0.0,0.0,0.0,-0.22810500000000003,-1.13294,0.0330593
1_PH_0,0.0,0.0,0.0,0.8073560000000001,0.643576,1.25168
1_PH_1,0.0,0.0,0.0,-0.8268840000000001,0.47871400000000003,0.263962
1_PH_2,0.0,0.0,0.0,0.00726482,0.604172,0.333893
1_PH_3,0.0,0.0,0.0,0.13736099999999998,-0.28862,-0.251864
1_PH_4,0.0,0.0,0.0,0.41893199999999997,-0.30585100000000004,-0.166794
1_PH_5,0.0,0.0,0.0,-0.07380419999999999,0.26161,0.617789
2_PH_0,0.0,0.0,0.0,0.154645,0.400072,0.201595
2_PH_1,0.0,0.0,0.0,-0.00162394,0.550918,-0.0773113
2_PH_2,0.0,0.0,0.0,0.6576420000000001,-0.43799399999999994,0.319452
2_PH_3,0.0,0.0,0.0,0.748657,-0.256064,-0.158473
2_PH_4,0.0,0.0,0.0,-0.023996200000000002,0.0728057,0.19003499999999998
2_PH_5,0.0,0.0,0.0,-0.439479,-0.158901,0.340546
3_PH_0,0.0,0.0,0.0,0.084164,0.14566600000000002,-0.551307
3_PH_1,0.0,0.0,0.0,0.220492,1.0805,-0.035955
3_PH_2,0.0,0.0,0.0,0.7249220000000001,0.562959,-0.0914979
3_PH_3,0.0,0.0,0.0,0.42854799999999993,0.234435,0.639943
3_PH_4,0.0,0.0,0.0,0.09312310000000001,-0.32964099999999996,-0.258946
3_PH_5,0.0,0.0,0.0,0.326081,0.204508,-0.00484209
0_PTC_0,0.0,0.0,0.0,0.15,0.15,0.15
0_PTC_1,0.0,0.0,0.0,0.0652923,-0.534215,0.115461
0_PTC_2,0.0,0.0,0.0,0.15,0.15,0.15
0_PTC_3,0.0,0.0,0.0,0.356112,-0.0438124,0.49657799999999996
0_PTC_4,0.0,0.0,0.0,0.15,0.15,0.15
0_PTC_5,0.0,0.0,0.0,-0.00723942,-0.200777,-0.49942299999999995
1_PTC_0,0.0,0.0,0.0,0.15,0.15,0.15
1_PTC_1,0.0,0.0,0.0,0.0795809,0.314027,-0.198468
1_PTC_2,0.0,0.0,0.0,0.15,0.15,0.15
1_PTC_3,0.0,0.0,0.0,-0.401971,-1.0268700000000002,0.14862999999999998
1_PTC_4,0.0,0.0,0.0,0.15,0.15,0.15
1_PTC_5,0.0,0.0,0.0,0.274431,0.49836,0.147446
2_PTC_0,0.0,0.0,0.0,0.15,0.15,0.15
2_PTC_1,0.0,0.0,0.0,-0.19647699999999998,-0.345779,-0.11444100000000001
2_PTC_2,0.0,0.0,0.0,0.15,0.15,0.15
2_PTC_3,0.0,0.0,0.0,0.054769000000000005,-0.339223,0.444119
2_PTC_4,0.0,0.0,0.0,0.15,0.15,0.15
2_PTC_5,0.0,0.0,0.0,0.5579609999999999,0.155596,0.350689
3_PTC_0,0.0,0.0,0.0,0.15,0.15,0.15
3_PTC_1,0.0,0.0,0.0,0.354,-0.31888,-0.361829
3_PTC_2,0.0,0.0,0.0,0.15,0.15,0.15
3_PTC_3,0.0,0.0,0.0,-0.477386,-0.167707,-0.44386400000000004
3_PTC_4,0.0,0.0,0.0,0.15,0.15,0.15
3_PTC_5,0.0,0.0,0.0,-0.499551,0.11604,0.222971
0_ci,0.0,0.0,0.0,-0.659097,0.119554,-0.573789
1_ci,0.0,0.0,0.0,0.440856,0.369485,-0.40919099999999997
2_ci,0.0,0.0,0.0,0.0965828,-0.0642342,0.227838
3_ci,0.0,0.0,0.0,-0.0073161,0.030288599999999995,-0.210296
0_en,0.0,0.0,0.0,0.73678,-0.0861908,0.399047
1_en,0.0,0.0,0.0,-0.266248,-0.280602,-0.584613
2_en,0.8534459999999999,1.51755,1.05063,-0.0817621,-0.350532,-0.5248550000000001
3_en,0.0,0.0,0.0,-0.28968,-0.412746,0.18296199999999999
0_hh,0.0,0.0,0.0,0.21670799999999998,-0.45107600000000003,-0.123555
1_hh,0.0,0.0,0.0,-0.0506905,0.02972,-1.17334
2_hh,0.0,0.0,0.0,0.778115,0.364802,0.957874
3_hh,0.0,0.0,0.0,0.501409,0.386783,0.802476
0_ptc,0.0,0.0,0.0,0.15,0.15,0.15
1_ptc,0.0,0.0,0.0,-0.192299,0.49446,-0.541028
2_ptc,0.0,0.0,0.0,1.2086299999999999,0.756101,-1.1639700000000002
3_ptc,0.0,0.0,0.0,0.05,0.05,0.05
0_wg,0.0,0.0,0.0,0.358375,0.11167300000000001,0.647117
1_wg,0.965432,0.7399640000000001,0.8966870000000001,0.512011,0.45593,-0.290538
2_wg,0.0,0.0,0.0,0.22735999999999998,0.664525,0.565177
3_wg,0.0,0.0,0.0,0.0617653,-0.425001,-0.45824899999999996
