,wt1,wt2,wt3,unp1,unp2,unp3
0_B,-0.161945,0.35501,-0.05816369999999999,0.581809,0.9155120000000001,0.290299
1_B,1.04546,1.30322,0.184979,-0.111296,-0.789313,0.28806
2_B,0.20797100000000002,0.725689,0.489699,-0.0884402,-0.172234,0.642365
3_B,0.67916,0.496921,0.86261,-0.46566499999999994,0.0668917,0.127484
0_CI,0.0,0.0,0.0,-0.174125,-0.10133400000000001,-0.130556
1_CI,0.0,0.0,0.0,0.05,0.05,0.05
2_CI,0.0,0.0,0.0,0.15,0.15,0.15
3_CI,0.0,0.0,0.0,-1.0106899999999999,0.17118599999999998,0.30934
0_CN,0.0,0.0,0.0,0.15,0.15,0.15
1_CN,0.0,0.0,0.0,0.05,0.05,0.05
2_CN,0.0,0.0,0.0,0.15,0.15,0.15
3_CN,0.0,0.0,0.0,0.05,0.05,0.05
0_EN,0.0,0.0,0.0,-0.436246,-0.404333,-0.323879
1_EN,0.0,0.0,0.0,0.1156,-0.23139,0.304609
2_EN,0.859725,1.10512,0.524755,-0.31687,0.0399295,-0.127344
3_EN,0.0,0.0,0.0,-0.031928700000000004,-0.5257390000000001,0.920344
0_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_1,0.0,0.0,0.0,0.19043,-0.380374,-0.916645
0_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_3,0.0,0.0,0.0,-0.0314263,0.40260300000000004,0.665507
0_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_5,0.0,0.0,0.0,-0.353238,0.26245999999999997,-0.0743553
1_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_1,0.0,0.0,0.0,0.41468999999999995,-0.47267700000000007,0.123949
1_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_3,0.0,0.0,0.0,0.5139020000000001,0.640817,0.990089
1_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_5,0.0,0.0,0.0,0.08276060000000002,0.389837,0.809667
2_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
2_EWG_1,0.0,0.0,0.0,0.508566,0.32374,-0.320327
2_EWG_2,0.0,0.0,0.0,0.14257899999999998,0.451057,0.00589727
2_EWG_3,0.0,0.0,0.0,0.714854,0.356767,0.7223310000000001
2_EWG_4,0.0,0.0,0.0,0.103689,-0.0672592,-0.57513
2_EWG_5,0.0,0.0,0.0,-0.0262686,-0.393447,0.353633
3_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_1,0.0,0.0,0.0,-0.249665,0.356725,-0.140931
3_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
