,wt1,wt2,wt3,unp1,unp2,unp3
0_B,0.739205,0.018805099999999998,0.421116,-0.27008699999999997,-0.334615,0.0944242
1_B,1.0981100000000001,-0.221892,0.56199,0.24245500000000003,0.382441,0.507763
2_B,0.22750399999999998,0.641296,0.451425,0.698451,-0.591091,0.222356
3_B,-0.12351500000000001,0.329985,0.153889,0.326793,0.407044,-0.0384429
0_CI,0.0,0.0,0.0,0.401099,0.199139,0.127422
1_CI,0.0,0.0,0.0,0.05,0.05,0.05
2_CI,0.0,0.0,0.0,0.15,0.15,0.15
3_CI,0.0,0.0,0.0,-0.443621,0.38732,0.156125
0_CN,0.0,0.0,0.0,0.15,0.15,0.15
1_CN,0.0,0.0,0.0,0.05,0.05,0.05
2_CN,0.0,0.0,0.0,0.15,0.15,0.15
3_CN,0.0,0.0,0.0,0.05,0.05,0.05
0_EN,0.0,0.0,0.0,0.11661600000000001,0.16675,0.345093
1_EN,0.0,0.0,0.0,0.117124,0.303003,0.9055120000000001
2_EN,1.3654600000000001,0.625562,1.53155,0.324707,0.36380300000000004,0.24358200000000002
3_EN,0.0,0.0,0.0,-0.257961,-0.279917,0.301875
0_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_1,0.0,0.0,0.0,0.182482,0.188695,-0.0071875
0_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_3,0.0,0.0,0.0,0.301345,-0.538295,0.42694
0_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_5,0.0,0.0,0.0,-0.314077,0.408675,-0.0646023
1_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_1,0.0,0.0,0.0,0.349514,-0.33242,-0.35819
1_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_3,0.0,0.0,0.0,0.34624,0.291408,-0.646159
1_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_5,0.0,0.0,0.0,-0.503724,-0.297955,-0.331915
2_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
2_EWG_1,0.0,0.0,0.0,-0.8725450000000001,-0.174696,-0.164269
2_EWG_2,0.0,0.0,0.0,-0.344517,-0.170388,0.184605
2_EWG_3,0.0,0.0,0.0,0.519644,-0.0232833,-0.22379899999999997
2_EWG_4,0.0,0.0,0.0,-0.702178,-0.15035199999999999,-0.850675
2_EWG_5,0.0,0.0,0.0,-0.177422,-0.223149,0.166737
3_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_1,0.0,0.0,0.0,0.0735357,0.26968600000000004,0.37942600000000004
3_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_3,0.0,0.0,0.0,0.310055,0.11156700000000001,0.252398
3_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_5,0.0,0.0,0.0,-0.337675,0.558203,0.163429
0_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_1,0.0,0.0,0.0,0.338138,-0.237496,0.48167200000000004
0_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_3,0.0,0.0,0.0,0.553372,0.115033,-0.0260164
0_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_5,0.0,0.0,0.0,0.399739,-0.49960200000000005,-0.23387199999999997
1_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_1,0.0,0.0,0.0,0.061864999999999996,0.636848,-0.26686
1_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_3,0.0,0.0,0.0,0.336452,0.542737,-0.385702
1_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_5,0.0,0.0,0.0,-0.188994,-0.33549,-0.0394491
2_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_1,0.0,0.0,0.0,-0.122556,-0.275687,-0.22216
2_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_3,0.0,0.0,0.0,0.249331,0.614733,-0.29485
2_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_5,0.0,0.0,0.0,-0.102798,0.834533,-0.6887340000000001
3_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_1,0.0,0.0,0.0,-0.012508700000000001,-0.22588899999999998,-0.26815500000000003
3_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_3,0.0,0.0,0.0,-0.600629,0.513074,0.24512899999999999
3_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_5,0.0,0.0,0.0,0.0884631,-0.13003699999999999,-0.119841
0_IWG,0.0,0.0,0.0,0.492385,0.80323,-0.028497
1_IWG,1.16153,1.31174,1.46442,0.05,0.05,0.05
2_IWG,0.0,0.0,0.0,0.15,0.15,0.15
3_IWG,0.0,0.0,0.0,0.05,0.05,0.05
0_PH_0,0.0,0.0,0.0,0.6941890000000001,0.8469209999999999,0.578509
0_PH_1,0.0,0.0,0.0,0.541253,0.327923,0.36304000000000003
0_PH_2,0.0,0.0,0.0,0.700788,-0.472391,-0.730739
0_PH_3,0.0,0.0,0.0,-0.6711159999999999,-0.00795574,-0.472998
0_PH_4,0.0,0.0,0.0,-0.86067,1.10311,1.03465
0_PH_5,0.0,0.0,0.0,0.06512380000000001,-0.842557,0.25169899999999995
1_PH_0,0.0,0.0,0.0,-0.26824000000000003,-0.0771094,-0.29753
1_PH_1,0.0,0.0,0.0,0.655179,-0.41016800000000003,0.39071100000000003
1_PH_2,0.0,0.0,0.0,-0.00864743,0.740211,-0.153601
1_PH_3,0.0,0.0,0.0,-0.030010200000000004,-0.42679700000000004,0.30349299999999996
1_PH_4,0.0,0.0,0.0,-0.24869699999999997,-0.355028,0.23954099999999998
1_PH_5,0.0,0.0,0.0,0.5435300000000001,-0.252073,-0.0156085
2_PH_0,0.0,0.0,0.0,0.5918939999999999,0.602117,-0.0527828
2_PH_1,0.0,0.0,0.0,-0.22435500000000003,0.213319,-0.309828
2_PH_2,0.0,0.0,0.0,0.448554,0.436213,-0.133595
2_PH_3,0.0,0.0,0.0,0.592651,0.41780500000000004,-0.0006089169999999999
2_PH_4,0.0,0.0,0.0,-0.356693,0.151928,-0.581887
2_PH_5,0.0,0.0,0.0,0.451847,-0.25933,-0.7102350000000001
3_PH_0,0.0,0.0,0.0,-0.610224,0.676028,0.033980500000000004
3_PH_1,0.0,0.0,0.0,0.186598,-0.298834,0.0201804
3_PH_2,0.0,0.0,0.0,0.308341,0.00268978,-0.821089
3_PH_3,0.0,0.0,0.0,0.273072,0.0703786,1.04477
3_PH_4,0.0,0.0,0.0,0.21303000000000002,-0.596106,0.1533
3_PH_5,0.0,0.0,0.0,-0.312078,0.344525,0.6658810000000001
0_PTC_0,0.0,0.0,0.0,0.15,0.15,0.15
0_PTC_1,0.0,0.0,0.0,0.389994,0.71345,-0.304133
0_PTC_2,0.0,0.0,0.0,0.15,0.15,0.15
0_PTC_3,0.0,0.0,0.0,-0.11743900000000002,0.24347199999999997,-0.08854780000000001
0_PTC_4,0.0,0.0,0.0,0.15,0.15,0.15
0_PTC_5,0.0,0.0,0.0,0.914366,-0.0910802,0.119499
1_PTC_0,0.0,0.0,0.0,0.15,0.15,0.15
1_PTC_1,0.0,0.0,0.0,0.36945100000000003,0.010779500000000001,0.578099
1_PTC_2,0.0,0.0,0.0,0.15,0.15,0.15
1_PTC_3,0.0,0.0,0.0,0.16271300000000002,0.134575,0.5806100000000001
1_PTC_4,0.0,0.0,0.0,0.15,0.15,0.15
1_PTC_5,0.0,0.0,0.0,-0.667852,0.564238,-0.201323
2_PTC_0,0.0,0.0,0.0,0.15,0.15,0.15
2_PTC_1,0.0,0.0,0.0,0.453459,-0.380871,0.309054
2_PTC_2,0.0,0.0,0.0,0.15,0.15,0.15
2_PTC_3,0.0,0.0,0.0,-0.736256,0.445563,0.0385343
2_PTC_4,0.0,0.0,0.0,0.15,0.15,0.15
2_PTC_5,0.0,0.0,0.0,0.178946,-0.0170855,0.156638
3_PTC_0,0.0,0.0,0.0,0.15,0.15,0.15
3_PTC_1,0.0,0.0,0.0,0.279586,-0.23640999999999998,-0.494464
3_PTC_2,0.0,0.0,0.0,0.15,0.15,0.15
3_PTC_3,0.0,0.0,0.0,0.0218743,0.07315210000000001,-0.478245
3_PTC_4,0.0,0.0,0.0,0.15,0.15,0.15
3_PTC_5,0.0,0.0,0.0,-0.28267,-0.0148072,-0.505733
0_ci,0.0,0.0,0.0,0.170156,-0.114475,0.5422399999999999
1_ci,0.0,0.0,0.0,0.921477,0.588133,0.46021599999999996
2_ci,0.0,0.0,0.0,0.169435,-0.012266299999999999,0.124597
3_ci,0.0,0.0,0.0,-0.22424699999999997,0.272498,0.102471
0_en,0.0,0.0,0.0,-0.0211795,-0.18865,0.209825
1_en,0.0,0.0,0.0,-0.0306606,1.5041,-0.336241
2_en,0.8852469999999999,0.978452,0.30849299999999996,0.175769,0.0674847,0.644864
3_en,0.0,0.0,0.0,-0.0125511,0.123326,-0.320325
0_hh,0.0,0.0,0.0,-0.170727,0.690128,-0.202139
1_hh,0.0,0.0,0.0,0.451112,0.510882,-0.00371312
2_hh,0.0,0.0,0.0,0.0172017,0.27875500000000003,-0.00133511
3_hh,0.0,0.0,0.0,-0.0710884,-0.37899299999999997,0.178059
0_ptc,0.0,0.0,0.0,0.15,0.15,0.15
1_ptc,0.0,0.0,0.0,0.049162300000000006,-0.85736,0.591069
2_ptc,0.0,0.0,0.0,-0.375341,0.5693090000000001,-0.363427
3_ptc,0.0,0.0,0.0,0.05,0.05,0.05
0_wg,0.0,0.0,0.0,0.270998,-0.0365259,0.14642
