,wt1,wt2,wt3,unp1,unp2,unp3
0_B,-0.11591800000000001,0.018805099999999998,0.40731999999999996,-0.30301100000000003,-0.334615,0.366346
1_B,0.321092,-0.221892,0.195077,0.131944,0.382441,-0.23860599999999998
2_B,0.14063399999999998,0.641296,0.19025799999999998,-0.0551947,-0.591091,0.466996
3_B,-0.254402,0.329985,-0.129608,0.33586,0.407044,0.020042400000000002
0_CI,0.0,0.0,0.0,-0.244637,0.199139,-0.07220039999999998
1_CI,0.0,0.0,0.0,0.05,0.05,0.05
2_CI,0.0,0.0,0.0,0.15,0.15,0.15
3_CI,0.0,0.0,0.0,0.42253900000000005,0.38732,0.551132
0_CN,0.0,0.0,0.0,0.15,0.15,0.15
1_CN,0.0,0.0,0.0,0.05,0.05,0.05
2_CN,0.0,0.0,0.0,0.15,0.15,0.15
3_CN,0.0,0.0,0.0,0.05,0.05,0.05
0_EN,0.0,0.0,0.0,0.306402,0.16675,0.9902290000000001
1_EN,0.0,0.0,0.0,0.8713559999999999,0.303003,0.23208099999999998
2_EN,0.5923649999999999,0.625562,0.998066,-0.541768,0.36380300000000004,-0.21893
3_EN,0.0,0.0,0.0,-0.526235,-0.279917,0.22100999999999998
0_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_1,0.0,0.0,0.0,-0.392313,0.188695,-0.333486
0_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_3,0.0,0.0,0.0,-0.5977319999999999,-0.538295,-0.067883
0_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_5,0.0,0.0,0.0,0.39027,0.408675,0.373431
1_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_1,0.0,0.0,0.0,0.181673,-0.33242,-0.12986
1_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_3,0.0,0.0,0.0,-0.34425900000000004,0.291408,0.223556
1_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_5,0.0,0.0,0.0,-0.504708,-0.297955,0.183975
2_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
2_EWG_1,0.0,0.0,0.0,-0.0530102,-0.174696,0.0428089
2_EWG_2,0.0,0.0,0.0,0.07808839999999999,-0.170388,0.479891
2_EWG_3,0.0,0.0,0.0,0.0673952,-0.0232833,-0.472271
2_EWG_4,0.0,0.0,0.0,0.5164270000000001,-0.15035199999999999,0.5976899999999999
2_EWG_5,0.0,0.0,0.0,-0.474792,-0.223149,-0.19993699999999998
3_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_1,0.0,0.0,0.0,0.144975,0.26968600000000004,-0.45557
3_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_3,0.0,0.0,0.0,0.273602,0.11156700000000001,0.343649
3_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_5,0.0,0.0,0.0,-0.07187869999999999,0.558203,-0.0625097
0_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_1,0.0,0.0,0.0,0.483559,-0.237496,-0.21015599999999998
0_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_3,0.0,0.0,0.0,0.41852399999999995,0.115033,-0.299293
0_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_5,0.0,0.0,0.0,0.0061267,-0.49960200000000005,0.906309
1_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_1,0.0,0.0,0.0,-0.250017,0.636848,0.0565549
1_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_3,0.0,0.0,0.0,0.437742,0.542737,-0.251875
1_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_5,0.0,0.0,0.0,0.551238,-0.33549,-0.308082
2_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_1,0.0,0.0,0.0,0.0663406,-0.275687,-0.0552688
2_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_3,0.0,0.0,0.0,-0.0172491,0.614733,0.5234489999999999
2_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_5,0.0,0.0,0.0,0.569044,0.834533,0.301247
3_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_1,0.0,0.0,0.0,0.675229,-0.22588899999999998,-0.165393
3_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_3,0.0,0.0,0.0,-0.252506,0.513074,0.231598
3_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_5,0.0,0.0,0.0,0.875192,-0.13003699999999999,-0.00596301
0_IWG,0.0,0.0,0.0,0.36669,0.80323,0.0879496
1_IWG,1.03754,1.31174,1.1461700000000001,0.05,0.05,0.05
2_IWG,0.0,0.0,0.0,0.15,0.15,0.15
3_IWG,0.0,0.0,0.0,0.05,0.05,0.05
0_PH_0,0.0,0.0,0.0,0.16175599999999998,0.8469209999999999,-0.042494
0_PH_1,0.0,0.0,0.0,0.9259120000000001,0.327923,0.16137200000000002
0_PH_2,0.0,0.0,0.0,-0.182161,-0.472391,-0.035726999999999995
0_PH_3,0.0,0.0,0.0,-0.333912,-0.00795574,0.668043
0_PH_4,0.0,0.0,0.0,0.282457,1.10311,-0.259759
0_PH_5,0.0,0.0,0.0,-0.345328,-0.842557,-0.146522
1_PH_0,0.0,0.0,0.0,-0.169248,-0.0771094,-1.07091
1_PH_1,0.0,0.0,0.0,0.643826,-0.41016800000000003,0.21568400000000001
1_PH_2,0.0,0.0,0.0,0.332409,0.740211,0.43691199999999997
1_PH_3,0.0,0.0,0.0,0.0553837,-0.42679700000000004,-0.238225
1_PH_4,0.0,0.0,0.0,-0.147628,-0.355028,0.541011
1_PH_5,0.0,0.0,0.0,0.0305988,-0.252073,-0.612657
2_PH_0,0.0,0.0,0.0,0.130571,0.602117,-0.031117900000000004
2_PH_1,0.0,0.0,0.0,0.22523400000000002,0.213319,0.32702600000000004
2_PH_2,0.0,0.0,0.0,0.05817819999999999,0.436213,0.181178
2_PH_3,0.0,0.0,0.0,0.876137,0.41780500000000004,0.502149
2_PH_4,0.0,0.0,0.0,0.194839,0.151928,0.430384
2_PH_5,0.0,0.0,0.0,-0.252102,-0.25933,0.0912796
3_PH_0,0.0,0.0,0.0,-0.113403,0.676028,0.554763
3_PH_1,0.0,0.0,0.0,0.00193011,-0.298834,-0.28276999999999997
3_PH_2,0.0,0.0,0.0,-0.292402,0.00268978,0.097968
3_PH_3,0.0,0.0,0.0,-0.0828559,0.0703786,0.0836624
3_PH_4,0.0,0.0,0.0,-0.334662,-0.596106,0.638108
3_PH_5,0.0,0.0,0.0,0.449729,0.344525,0.166408
0_PTC_0,0.0,0.0,0.0,0.15,0.15,0.15
0_PTC_1,0.0,0.0,0.0,-0.160976,0.71345,-0.32018
0_PTC_2,0.0,0.0,0.0,0.15,0.15,0.15
0_PTC_3,0.0,0.0,0.0,0.0758203,0.24347199999999997,0.5259119999999999
0_PTC_4,0.0,0.0,0.0,0.15,0.15,0.15
0_PTC_5,0.0,0.0,0.0,-0.07451189999999999,-0.0910802,-0.045912800000000004
1_PTC_0,0.0,0.0,0.0,0.15,0.15,0.15
1_PTC_1,0.0,0.0,0.0,-0.258902,0.010779500000000001,-0.210486
1_PTC_2,0.0,0.0,0.0,0.15,0.15,0.15
1_PTC_3,0.0,0.0,0.0,0.204322,0.134575,0.274584
1_PTC_4,0.0,0.0,0.0,0.15,0.15,0.15
1_PTC_5,0.0,0.0,0.0,0.8652120000000001,0.564238,0.06149119999999999
2_PTC_0,0.0,0.0,0.0,0.15,0.15,0.15
2_PTC_1,0.0,0.0,0.0,0.179083,-0.380871,0.6105659999999999
2_PTC_2,0.0,0.0,0.0,0.15,0.15,0.15
2_PTC_3,0.0,0.0,0.0,0.696628,0.445563,-0.7197
2_PTC_4,0.0,0.0,0.0,0.15,0.15,0.15
2_PTC_5,0.0,0.0,0.0,-0.336982,-0.0170855,0.731809
3_PTC_0,0.0,0.0,0.0,0.15,0.15,0.15
3_PTC_1,0.0,0.0,0.0,-0.218479,-0.23640999999999998,-0.412455
3_PTC_2,0.0,0.0,0.0,0.15,0.15,0.15
3_PTC_3,0.0,0.0,0.0,-0.4445,0.07315210000000001,-0.112265
3_PTC_4,0.0,0.0,0.0,0.15,0.15,0.15
3_PTC_5,0.0,0.0,0.0,-0.625851,-0.0148072,0.25849099999999997
0_ci,0.0,0.0,0.0,-0.056865599999999995,-0.114475,-0.544148
1_ci,0.0,0.0,0.0,-0.687299,0.588133,-0.491991
2_ci,0.0,0.0,0.0,0.360581,-0.012266299999999999,-0.409609
3_ci,0.0,0.0,0.0,-0.291092,0.272498,-0.376921
0_en,0.0,0.0,0.0,0.053889599999999996,-0.18865,0.64625
1_en,0.0,0.0,0.0,0.242337,1.5041,-0.8714709999999999
2_en,0.9992549999999999,0.978452,0.040981300000000005,-0.29102100000000003,0.0674847,0.31361100000000003
3_en,0.0,0.0,0.0,-0.05991509999999999,0.123326,-0.899078
0_hh,0.0,0.0,0.0,-0.477533,0.690128,0.60633
1_hh,0.0,0.0,0.0,0.414117,0.510882,-1.4013799999999998
2_hh,0.0,0.0,0.0,0.338327,0.27875500000000003,-0.223608
3_hh,0.0,0.0,0.0,0.0956432,-0.37899299999999997,-0.10500599999999999
0_ptc,0.0,0.0,0.0,0.15,0.15,0.15
1_ptc,0.0,0.0,0.0,0.228102,-0.85736,-0.038086300000000003
2_ptc,0.0,0.0,0.0,-0.109497,0.5693090000000001,0.504397
3_ptc,0.0,0.0,0.0,0.05,0.05,0.05
0_wg,0.0,0.0,0.0,0.12211400000000001,-0.0365259,0.39000799999999997
1_wg,0.850176,0.675484,1.1208,0.06750700000000001,0.425451,-0.48151400000000005
2_wg,0.0,0.0,0.0,0.665316,-0.0664314,-0.14294300000000001
3_wg,0.0,0.0,0.0,-0.521753,0.142542,0.10147300000000001
