,wt1,wt2,wt3,unp1,unp2,unp3
0_B,0.726298,0.755358,0.150264,0.553918,0.48950299999999997,-0.062097
1_B,0.598132,-0.42568199999999995,0.132607,0.332808,0.848765,-0.497717
2_B,0.845301,0.207452,0.635215,0.524659,0.6419090000000001,0.78984
3_B,0.5352680000000001,0.46302200000000004,0.524033,0.07623989999999999,0.49237700000000006,-0.450691
0_CI,0.0,0.0,0.0,0.195973,-0.241601,0.47180600000000006
1_CI,0.0,0.0,0.0,0.05,0.05,0.05
2_CI,0.0,0.0,0.0,0.15,0.15,0.15
3_CI,0.0,0.0,0.0,0.0496523,-0.131179,0.567785
0_CN,0.0,0.0,0.0,0.15,0.15,0.15
1_CN,0.0,0.0,0.0,0.05,0.05,0.05
2_CN,0.0,0.0,0.0,0.15,0.15,0.15
3_CN,0.0,0.0,0.0,0.05,0.05,0.05
0_EN,0.0,0.0,0.0,-1.09477,0.468476,0.671294
1_EN,0.0,0.0,0.0,-0.107992,0.293684,-0.891756
2_EN,1.57406,1.35786,1.28471,0.755127,0.362543,-0.736318
3_EN,0.0,0.0,0.0,0.052920400000000006,-0.654367,-0.725655
0_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_1,0.0,0.0,0.0,0.155697,-0.42060299999999995,0.190571
0_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_3,0.0,0.0,0.0,0.603272,0.172868,0.5698310000000001
0_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_5,0.0,0.0,0.0,-0.357645,0.532219,0.42742399999999997
1_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_1,0.0,0.0,0.0,0.0664159,0.09010180000000001,0.43263500000000005
1_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_3,0.0,0.0,0.0,0.0210365,0.475303,0.40496
1_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_5,0.0,0.0,0.0,-0.677239,0.37538699999999997,0.423109
2_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
2_EWG_1,0.0,0.0,0.0,-0.0436974,-0.0412103,-0.0365286
2_EWG_2,0.0,0.0,0.0,0.82421,-0.156198,0.363284
2_EWG_3,0.0,0.0,0.0,-0.027156599999999996,0.148757,-0.6417229999999999
2_EWG_4,0.0,0.0,0.0,0.259221,0.0574866,0.0907405
2_EWG_5,0.0,0.0,0.0,0.48565600000000003,0.168167,-0.143681
3_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_1,0.0,0.0,0.0,-0.0654592,0.041650400000000004,0.128611
3_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_3,0.0,0.0,0.0,1.04657,-0.431792,0.581029
