,wt1,wt2,wt3,unp1,unp2,unp3
0_B,0.13051600000000002,0.925485,0.385492,0.248086,0.177423,-0.113625
1_B,0.0458047,-0.539625,0.41743,0.734101,-0.40562,-0.0533254
2_B,0.96819,0.133794,0.22417199999999998,0.5263720000000001,0.0635915,0.597544
3_B,0.951758,0.376298,0.485284,0.07782910000000001,-0.190382,0.494978
0_CI,0.0,0.0,0.0,0.0818757,-0.42239799999999994,0.0422146
1_CI,0.0,0.0,0.0,0.05,0.05,0.05
2_CI,0.0,0.0,0.0,0.15,0.15,0.15
3_CI,0.0,0.0,0.0,-0.710314,0.241272,1.09619
0_CN,0.0,0.0,0.0,0.15,0.15,0.15
1_CN,0.0,0.0,0.0,0.05,0.05,0.05
2_CN,0.0,0.0,0.0,0.15,0.15,0.15
3_CN,0.0,0.0,0.0,0.05,0.05,0.05
0_EN,0.0,0.0,0.0,-0.529319,0.348896,-0.14943299999999998
1_EN,0.0,0.0,0.0,-0.545187,0.212561,0.152008
2_EN,0.799207,1.04586,1.02206,0.46103599999999995,-0.572619,-0.376419
3_EN,0.0,0.0,0.0,-0.162383,-0.277949,0.794096
0_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_1,0.0,0.0,0.0,-0.273248,0.239002,0.165379
0_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_3,0.0,0.0,0.0,0.260346,-0.244527,0.215148
0_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_5,0.0,0.0,0.0,-0.188384,-0.13475399999999998,0.754473
1_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_1,0.0,0.0,0.0,0.35534899999999997,-1.02332,-0.0309767
1_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_3,0.0,0.0,0.0,-0.328986,0.44613100000000006,-0.08684910000000001
1_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_5,0.0,0.0,0.0,-0.41042399999999996,-0.0767105,-0.265229
2_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
2_EWG_1,0.0,0.0,0.0,0.282893,-0.09984860000000001,-0.4198
2_EWG_2,0.0,0.0,0.0,0.296174,0.201982,0.161435
2_EWG_3,0.0,0.0,0.0,0.18148399999999998,0.9041819999999999,-0.375598
2_EWG_4,0.0,0.0,0.0,0.073608,0.15779100000000001,0.24232800000000002
2_EWG_5,0.0,0.0,0.0,0.26410100000000003,-0.353351,-0.169945
3_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_1,0.0,0.0,0.0,-0.43858500000000006,-0.329872,1.2188700000000001
3_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_3,0.0,0.0,0.0,-0.107674,0.00299981,0.39055100000000004
3_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_5,0.0,0.0,0.0,0.63193,-0.655151,-0.388698
0_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_1,0.0,0.0,0.0,-0.309523,0.27101,-0.46640299999999996
0_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_3,0.0,0.0,0.0,-0.175814,-0.515375,0.318387
0_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_5,0.0,0.0,0.0,-0.19284500000000002,0.205186,0.456348
1_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_1,0.0,0.0,0.0,-0.00874567,-0.607627,0.107412
1_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_3,0.0,0.0,0.0,0.017337099999999998,-0.17691700000000002,-0.0952183
1_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_5,0.0,0.0,0.0,0.0507082,0.63088,-0.260447
2_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_1,0.0,0.0,0.0,-0.565934,0.921798,0.08205319999999999
2_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_3,0.0,0.0,0.0,0.05088259999999999,0.274432,0.0122962
2_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_5,0.0,0.0,0.0,0.6984020000000001,0.5510010000000001,-0.467876
3_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_1,0.0,0.0,0.0,0.0811713,-0.041542800000000005,-0.326298
3_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_3,0.0,0.0,0.0,0.5635,-0.9922,-0.394874
3_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_5,0.0,0.0,0.0,0.24567399999999998,0.186194,0.007541
0_IWG,0.0,0.0,0.0,0.39131900000000003,0.581654,-0.014827200000000002
1_IWG,1.17346,1.3044,0.538421,0.05,0.05,0.05
2_IWG,0.0,0.0,0.0,0.15,0.15,0.15
3_IWG,0.0,0.0,0.0,0.05,0.05,0.05
0_PH_0,0.0,0.0,0.0,0.8655229999999999,0.9952190000000001,0.261929
0_PH_1,0.0,0.0,0.0,0.363921,-0.354364,-0.291112
0_PH_2,0.0,0.0,0.0,-0.33962800000000004,-0.0875036,0.529844
0_PH_3,0.0,0.0,0.0,0.832641,0.201693,1.16656
0_PH_4,0.0,0.0,0.0,0.6233420000000001,-0.09019769999999999,0.623414
0_PH_5,0.0,0.0,0.0,-0.09930030000000001,0.970176,-0.166823
1_PH_0,0.0,0.0,0.0,0.182802,-0.163735,0.0327402
1_PH_1,0.0,0.0,0.0,0.646277,0.22683899999999999,0.44573999999999997
1_PH_2,0.0,0.0,0.0,0.811208,0.233956,0.112704
1_PH_3,0.0,0.0,0.0,0.23756300000000002,0.0887936,0.118355
1_PH_4,0.0,0.0,0.0,0.00512217,-0.208648,0.420067
1_PH_5,0.0,0.0,0.0,0.6064350000000001,0.192469,-0.25101999999999997
