,wt1,wt2,wt3,unp1,unp2,unp3
0_B,0.51095,0.421116,0.385492,-0.14895799999999998,0.0944242,-0.113625
1_B,0.667323,0.56199,0.41743,-0.7653770000000001,0.507763,-0.0533254
2_B,0.330505,0.451425,0.22417199999999998,-0.180833,0.222356,0.597544
3_B,-0.128477,0.153889,0.485284,-0.505156,-0.0384429,0.494978
0_CI,0.0,0.0,0.0,0.537576,0.127422,0.0422146
1_CI,0.0,0.0,0.0,0.05,0.05,0.05
2_CI,0.0,0.0,0.0,0.15,0.15,0.15
3_CI,0.0,0.0,0.0,0.00730375,0.156125,1.09619
0_CN,0.0,0.0,0.0,0.15,0.15,0.15
1_CN,0.0,0.0,0.0,0.05,0.05,0.05
2_CN,0.0,0.0,0.0,0.15,0.15,0.15
3_CN,0.0,0.0,0.0,0.05,0.05,0.05
0_EN,0.0,0.0,0.0,0.45311,0.345093,-0.14943299999999998
1_EN,0.0,0.0,0.0,0.770215,0.9055120000000001,0.152008
2_EN,1.23019,1.53155,1.02206,0.245317,0.24358200000000002,-0.376419
3_EN,0.0,0.0,0.0,0.9399620000000001,0.301875,0.794096
0_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_1,0.0,0.0,0.0,-0.595444,-0.0071875,0.165379
0_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_3,0.0,0.0,0.0,-0.403832,0.42694,0.215148
0_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_5,0.0,0.0,0.0,0.222527,-0.0646023,0.754473
1_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_1,0.0,0.0,0.0,-0.598366,-0.35819,-0.0309767
1_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_3,0.0,0.0,0.0,-0.328836,-0.646159,-0.08684910000000001
1_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_5,0.0,0.0,0.0,0.15871500000000002,-0.331915,-0.265229
2_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
2_EWG_1,0.0,0.0,0.0,-0.381349,-0.164269,-0.4198
2_EWG_2,0.0,0.0,0.0,0.17488900000000002,0.184605,0.161435
2_EWG_3,0.0,0.0,0.0,-0.586928,-0.22379899999999997,-0.375598
2_EWG_4,0.0,0.0,0.0,0.22824499999999998,-0.850675,0.24232800000000002
2_EWG_5,0.0,0.0,0.0,0.029716700000000002,0.166737,-0.169945
3_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_1,0.0,0.0,0.0,0.31395500000000004,0.37942600000000004,1.2188700000000001
3_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_3,0.0,0.0,0.0,0.387523,0.252398,0.39055100000000004
3_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_5,0.0,0.0,0.0,0.541455,0.163429,-0.388698
0_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_1,0.0,0.0,0.0,-0.6405430000000001,0.48167200000000004,-0.46640299999999996
0_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_3,0.0,0.0,0.0,-0.045742000000000005,-0.0260164,0.318387
0_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_5,0.0,0.0,0.0,-0.36185500000000004,-0.23387199999999997,0.456348
1_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_1,0.0,0.0,0.0,-0.488989,-0.26686,0.107412
1_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_3,0.0,0.0,0.0,-0.0141065,-0.385702,-0.0952183
1_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_5,0.0,0.0,0.0,0.586599,-0.0394491,-0.260447
2_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_1,0.0,0.0,0.0,0.27936300000000003,-0.22216,0.08205319999999999
2_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_3,0.0,0.0,0.0,-0.0460213,-0.29485,0.0122962
2_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_5,0.0,0.0,0.0,-0.608101,-0.6887340000000001,-0.467876
3_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_1,0.0,0.0,0.0,0.11992699999999999,-0.26815500000000003,-0.326298
3_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_3,0.0,0.0,0.0,0.237943,0.24512899999999999,-0.394874
3_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_5,0.0,0.0,0.0,0.00592846,-0.119841,0.007541
0_IWG,0.0,0.0,0.0,0.892864,-0.028497,-0.014827200000000002
1_IWG,0.648464,1.46442,0.538421,0.05,0.05,0.05
2_IWG,0.0,0.0,0.0,0.15,0.15,0.15
3_IWG,0.0,0.0,0.0,0.05,0.05,0.05
0_PH_0,0.0,0.0,0.0,-0.364552,0.578509,0.261929
0_PH_1,0.0,0.0,0.0,-0.503731,0.36304000000000003,-0.291112
0_PH_2,0.0,0.0,0.0,0.563444,-0.730739,0.529844
0_PH_3,0.0,0.0,0.0,0.2439,-0.472998,1.16656
0_PH_4,0.0,0.0,0.0,-0.106771,1.03465,0.623414
0_PH_5,0.0,0.0,0.0,0.863409,0.25169899999999995,-0.166823
1_PH_0,0.0,0.0,0.0,0.26414699999999997,-0.29753,0.0327402
1_PH_1,0.0,0.0,0.0,0.383823,0.39071100000000003,0.44573999999999997
1_PH_2,0.0,0.0,0.0,0.457434,-0.153601,0.112704
1_PH_3,0.0,0.0,0.0,-0.101813,0.30349299999999996,0.118355
1_PH_4,0.0,0.0,0.0,-0.029958699999999998,0.23954099999999998,0.420067
1_PH_5,0.0,0.0,0.0,0.8483149999999999,-0.0156085,-0.25101999999999997
2_PH_0,0.0,0.0,0.0,0.227861,-0.0527828,0.08563430000000001
2_PH_1,0.0,0.0,0.0,0.00539932,-0.309828,-0.7266779999999999
2_PH_2,0.0,0.0,0.0,-0.08896749999999999,-0.133595,1.04586
