,wt1,wt2,wt3,unp1,unp2,unp3
0_B,0.201836,-0.287602,0.382293,0.36689,0.029954500000000002,0.653007
1_B,0.5240100000000001,0.7612770000000001,0.300833,-0.369182,0.0348907,0.138703
2_B,-0.057229499999999996,0.0463218,-0.0984423,-0.15579300000000001,-0.642748,0.386324
3_B,0.531297,-0.28271799999999997,-0.09337460000000002,0.166473,-0.38143699999999997,-0.501754
0_CI,0.0,0.0,0.0,0.676013,0.135967,-0.545293
1_CI,0.0,0.0,0.0,0.05,0.05,0.05
2_CI,0.0,0.0,0.0,0.15,0.15,0.15
3_CI,0.0,0.0,0.0,-0.08757260000000001,0.795647,0.309421
0_CN,0.0,0.0,0.0,0.15,0.15,0.15
1_CN,0.0,0.0,0.0,0.05,0.05,0.05
2_CN,0.0,0.0,0.0,0.15,0.15,0.15
3_CN,0.0,0.0,0.0,0.05,0.05,0.05
0_EN,0.0,0.0,0.0,0.6888850000000001,0.283496,0.688209
1_EN,0.0,0.0,0.0,0.253342,-0.6322220000000001,0.481837
2_EN,1.03101,0.332242,1.2668700000000002,-0.38051199999999996,0.70997,-0.362695
3_EN,0.0,0.0,0.0,0.428076,-0.09409,0.39120900000000003
0_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_1,0.0,0.0,0.0,-0.5620689999999999,-0.628837,-0.167846
0_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_3,0.0,0.0,0.0,0.36483699999999997,-0.11868699999999999,-0.175832
0_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_5,0.0,0.0,0.0,-0.380718,0.09083669999999999,-0.142678
1_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_1,0.0,0.0,0.0,-0.16328499999999999,-0.6609,-0.0657561
1_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_3,0.0,0.0,0.0,-0.248808,-0.574649,0.2486
1_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_5,0.0,0.0,0.0,-0.311523,0.221951,-0.156001
2_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
2_EWG_1,0.0,0.0,0.0,-0.495613,-0.584371,-0.21591
2_EWG_2,0.0,0.0,0.0,-0.741749,0.31959699999999996,-0.159262
2_EWG_3,0.0,0.0,0.0,-0.24159,-0.08287689999999999,-0.11138499999999998
2_EWG_4,0.0,0.0,0.0,-0.13543,-0.09628450000000001,0.297093
2_EWG_5,0.0,0.0,0.0,0.0812277,0.186447,0.26404299999999997
3_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_1,0.0,0.0,0.0,-0.532593,-0.08844060000000001,0.672146
3_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_3,0.0,0.0,0.0,-0.0324311,0.0587837,-0.517616
3_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_5,0.0,0.0,0.0,-0.231251,-0.268703,-0.116897
0_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_1,0.0,0.0,0.0,0.0556568,-0.0878104,0.0353592
0_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_3,0.0,0.0,0.0,0.227579,0.9627620000000001,0.063336
0_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_5,0.0,0.0,0.0,-0.284032,-0.20519600000000002,-0.019884
1_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_1,0.0,0.0,0.0,-0.313682,-0.20183399999999999,-0.134148
1_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_3,0.0,0.0,0.0,0.850606,0.692968,-0.46665
1_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_5,0.0,0.0,0.0,-0.305259,-0.734608,0.20904299999999998
2_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_1,0.0,0.0,0.0,-0.79479,0.5576939999999999,0.9462280000000001
2_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_3,0.0,0.0,0.0,0.540629,-0.23946900000000002,-0.0242225
2_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_5,0.0,0.0,0.0,-0.09446560000000001,0.689825,-0.4232
3_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_1,0.0,0.0,0.0,-0.35899000000000003,0.26926100000000003,-0.12278900000000001
3_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_3,0.0,0.0,0.0,0.403174,-0.8740530000000001,0.188709
3_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_5,0.0,0.0,0.0,0.16436099999999998,0.14946199999999998,-0.477167
0_IWG,0.0,0.0,0.0,0.755343,-0.173628,0.08726030000000001
1_IWG,0.751505,1.59867,1.50179,0.05,0.05,0.05
2_IWG,0.0,0.0,0.0,0.15,0.15,0.15
3_IWG,0.0,0.0,0.0,0.05,0.05,0.05
0_PH_0,0.0,0.0,0.0,0.261306,-0.119524,0.0932499
0_PH_1,0.0,0.0,0.0,0.729216,0.462161,0.366117
0_PH_2,0.0,0.0,0.0,-0.372852,0.0388045,0.264438
0_PH_3,0.0,0.0,0.0,0.193683,0.366736,-0.15557
0_PH_4,0.0,0.0,0.0,0.7039529999999999,0.24676599999999999,-0.31719
0_PH_5,0.0,0.0,0.0,0.0326637,0.291602,-0.788643
1_PH_0,0.0,0.0,0.0,-0.18498699999999998,0.483304,-0.028743099999999997
1_PH_1,0.0,0.0,0.0,0.53652,-0.03766219999999999,-0.659632
1_PH_2,0.0,0.0,0.0,0.362039,0.181301,0.46363999999999994
1_PH_3,0.0,0.0,0.0,0.264783,0.0196175,0.249088
1_PH_4,0.0,0.0,0.0,0.279999,0.727858,0.610317
1_PH_5,0.0,0.0,0.0,0.40402,0.39566599999999996,0.45945600000000003
2_PH_0,0.0,0.0,0.0,-0.719134,0.287162,0.396953
2_PH_1,0.0,0.0,0.0,-0.241182,0.591271,0.20211500000000002
2_PH_2,0.0,0.0,0.0,-0.35987800000000003,0.110866,-0.257682
2_PH_3,0.0,0.0,0.0,-0.26979699999999995,0.48986,0.620252
2_PH_4,0.0,0.0,0.0,0.024774400000000002,0.0756318,0.19128900000000001
2_PH_5,0.0,0.0,0.0,0.20003800000000002,0.32360900000000004,-0.11819500000000001
3_PH_0,0.0,0.0,0.0,0.499443,0.395869,0.0732806
3_PH_1,0.0,0.0,0.0,0.550705,-0.240825,0.44661300000000004
3_PH_2,0.0,0.0,0.0,0.48545,0.12201500000000001,0.488654
3_PH_3,0.0,0.0,0.0,0.0721968,1.00044,-0.093515
3_PH_4,0.0,0.0,0.0,0.45075600000000005,0.26366100000000003,0.204762
3_PH_5,0.0,0.0,0.0,0.414919,0.094465,0.127548
0_PTC_0,0.0,0.0,0.0,0.15,0.15,0.15
0_PTC_1,0.0,0.0,0.0,0.539673,-0.0405265,0.22913499999999998
0_PTC_2,0.0,0.0,0.0,0.15,0.15,0.15
0_PTC_3,0.0,0.0,0.0,0.167794,0.5286529999999999,0.279877
0_PTC_4,0.0,0.0,0.0,0.15,0.15,0.15
0_PTC_5,0.0,0.0,0.0,0.24585,0.246925,-0.655129
1_PTC_0,0.0,0.0,0.0,0.15,0.15,0.15
1_PTC_1,0.0,0.0,0.0,-0.22344,0.0955905,0.184332
1_PTC_2,0.0,0.0,0.0,0.15,0.15,0.15
1_PTC_3,0.0,0.0,0.0,-0.219421,0.638687,0.709493
1_PTC_4,0.0,0.0,0.0,0.15,0.15,0.15
1_PTC_5,0.0,0.0,0.0,0.06327819999999999,-0.503455,-0.297768
2_PTC_0,0.0,0.0,0.0,0.15,0.15,0.15
2_PTC_1,0.0,0.0,0.0,-0.031723900000000006,-0.0816873,0.12701300000000001
2_PTC_2,0.0,0.0,0.0,0.15,0.15,0.15
2_PTC_3,0.0,0.0,0.0,-0.401527,-0.17898599999999998,0.236473
2_PTC_4,0.0,0.0,0.0,0.15,0.15,0.15
2_PTC_5,0.0,0.0,0.0,0.14802200000000001,-0.86161,-0.34627600000000003
3_PTC_0,0.0,0.0,0.0,0.15,0.15,0.15
3_PTC_1,0.0,0.0,0.0,0.619155,-0.331196,-0.369025
3_PTC_2,0.0,0.0,0.0,0.15,0.15,0.15
3_PTC_3,0.0,0.0,0.0,0.633437,-0.936622,0.231577
3_PTC_4,0.0,0.0,0.0,0.15,0.15,0.15
3_PTC_5,0.0,0.0,0.0,0.318997,-0.04529880000000001,0.161743
0_ci,0.0,0.0,0.0,0.593943,-0.13606,-0.233215
1_ci,0.0,0.0,0.0,0.459258,0.032384699999999995,-0.134469
2_ci,0.0,0.0,0.0,0.0715045,-0.12196900000000001,0.590575
3_ci,0.0,0.0,0.0,0.39309,0.397093,-0.566706
0_en,0.0,0.0,0.0,-0.26257800000000003,0.22145399999999998,-0.811485
1_en,0.0,0.0,0.0,-0.13554000000000002,0.608264,-0.068245
2_en,1.44074,1.5920100000000001,1.41236,0.0893541,-0.326325,0.23995100000000003
3_en,0.0,0.0,0.0,-0.0765573,0.597967,0.0518895
0_hh,0.0,0.0,0.0,-0.134223,0.211519,0.07147970000000001
1_hh,0.0,0.0,0.0,0.00510745,-0.00746661,0.3211
2_hh,0.0,0.0,0.0,-0.284538,-0.355297,0.239858
3_hh,0.0,0.0,0.0,-0.026063599999999996,-0.0990079,0.224446
0_ptc,0.0,0.0,0.0,0.15,0.15,0.15
1_ptc,0.0,0.0,0.0,-0.396865,0.0331131,0.185136
2_ptc,0.0,0.0,0.0,-0.26055100000000003,-0.281839,0.51873
3_ptc,0.0,0.0,0.0,0.05,0.05,0.05
0_wg,0.0,0.0,0.0,0.325169,0.644332,0.284238
1_wg,0.590913,1.23837,1.17761,0.06637180000000001,0.357034,0.3883
2_wg,0.0,0.0,0.0,0.12263900000000001,-0.40283,0.08076119999999999
3_wg,0.0,0.0,0.0,-0.00831009,0.769138,0.0724478
