,wt1,wt2,wt3,unp1,unp2,unp3
0_B,0.925485,1.49973,0.150264,0.177423,0.929572,-0.062097
1_B,-0.539625,-0.213756,0.132607,-0.40562,0.691249,-0.497717
2_B,0.133794,-0.129699,0.635215,0.0635915,0.128365,0.78984
3_B,0.376298,0.833699,0.524033,-0.190382,-0.162363,-0.450691
0_CI,0.0,0.0,0.0,-0.42239799999999994,-0.722654,0.47180600000000006
1_CI,0.0,0.0,0.0,0.05,0.05,0.05
2_CI,0.0,0.0,0.0,0.15,0.15,0.15
3_CI,0.0,0.0,0.0,0.241272,0.443833,0.567785
0_CN,0.0,0.0,0.0,0.15,0.15,0.15
1_CN,0.0,0.0,0.0,0.05,0.05,0.05
2_CN,0.0,0.0,0.0,0.15,0.15,0.15
3_CN,0.0,0.0,0.0,0.05,0.05,0.05
0_EN,0.0,0.0,0.0,0.348896,0.220777,0.671294
1_EN,0.0,0.0,0.0,0.212561,-0.291563,-0.891756
2_EN,1.04586,1.63659,1.28471,-0.572619,-0.382639,-0.736318
3_EN,0.0,0.0,0.0,-0.277949,0.055004700000000004,-0.725655
0_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_1,0.0,0.0,0.0,0.239002,0.204422,0.190571
0_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_3,0.0,0.0,0.0,-0.244527,0.49914200000000003,0.5698310000000001
0_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_5,0.0,0.0,0.0,-0.13475399999999998,0.07064780000000001,0.42742399999999997
1_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_1,0.0,0.0,0.0,-1.02332,-0.696487,0.43263500000000005
1_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_3,0.0,0.0,0.0,0.44613100000000006,-0.6074189999999999,0.40496
1_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_5,0.0,0.0,0.0,-0.0767105,0.0922596,0.423109
2_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
2_EWG_1,0.0,0.0,0.0,-0.09984860000000001,0.194044,-0.0365286
2_EWG_2,0.0,0.0,0.0,0.201982,-0.26464299999999996,0.363284
2_EWG_3,0.0,0.0,0.0,0.9041819999999999,0.253091,-0.6417229999999999
2_EWG_4,0.0,0.0,0.0,0.15779100000000001,0.304956,0.0907405
2_EWG_5,0.0,0.0,0.0,-0.353351,0.392602,-0.143681
3_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_1,0.0,0.0,0.0,-0.329872,0.478162,0.128611
3_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_3,0.0,0.0,0.0,0.00299981,0.22264499999999998,0.581029
3_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_5,0.0,0.0,0.0,-0.655151,-0.20011800000000002,-0.132141
0_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_1,0.0,0.0,0.0,0.27101,0.759242,-0.572345
0_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_3,0.0,0.0,0.0,-0.515375,-0.202406,0.264635
0_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_5,0.0,0.0,0.0,0.205186,-0.393018,-0.247187
1_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_1,0.0,0.0,0.0,-0.607627,0.128224,-0.0360121
1_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_3,0.0,0.0,0.0,-0.17691700000000002,-0.0851398,-0.024155000000000003
1_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_5,0.0,0.0,0.0,0.63088,0.0450995,0.010473
2_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_1,0.0,0.0,0.0,0.921798,0.12221099999999999,-0.0882434
2_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_3,0.0,0.0,0.0,0.274432,0.629386,0.256542
2_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_5,0.0,0.0,0.0,0.5510010000000001,0.271392,0.8702030000000001
3_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_1,0.0,0.0,0.0,-0.041542800000000005,0.123145,0.16938
3_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_3,0.0,0.0,0.0,-0.9922,-0.283906,0.0216989
3_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_5,0.0,0.0,0.0,0.186194,0.340841,0.41461499999999996
0_IWG,0.0,0.0,0.0,0.581654,0.410754,0.824509
1_IWG,1.3044,1.03572,1.32174,0.05,0.05,0.05
2_IWG,0.0,0.0,0.0,0.15,0.15,0.15
3_IWG,0.0,0.0,0.0,0.05,0.05,0.05
0_PH_0,0.0,0.0,0.0,0.9952190000000001,0.519683,0.130197
0_PH_1,0.0,0.0,0.0,-0.354364,0.36324,-0.360683
0_PH_2,0.0,0.0,0.0,-0.0875036,-0.222575,0.46219799999999994
0_PH_3,0.0,0.0,0.0,0.201693,0.368506,-0.21782600000000002
0_PH_4,0.0,0.0,0.0,-0.09019769999999999,0.23001799999999997,-0.161746
0_PH_5,0.0,0.0,0.0,0.970176,-0.49058900000000005,0.144582
1_PH_0,0.0,0.0,0.0,-0.163735,-0.00361332,0.328335
1_PH_1,0.0,0.0,0.0,0.22683899999999999,-0.938476,0.425746
