,wt1,wt2,wt3,unp1,unp2,unp3
0_B,0.535312,0.706842,0.5981850000000001,0.179038,-0.113353,0.153843
1_B,0.447586,0.203982,0.191124,0.544287,-0.14013299999999998,-0.189155
2_B,0.200059,0.304573,0.266152,0.226298,0.13448,-0.45203999999999994
3_B,1.14141,0.793636,0.242378,-1.057,0.415346,0.689481
0_CI,0.0,0.0,0.0,-0.21331999999999998,0.144123,0.6924140000000001
1_CI,0.0,0.0,0.0,0.05,0.05,0.05
2_CI,0.0,0.0,0.0,0.15,0.15,0.15
3_CI,0.0,0.0,0.0,-0.0386247,0.291522,-0.07550319999999999
0_CN,0.0,0.0,0.0,0.15,0.15,0.15
1_CN,0.0,0.0,0.0,0.05,0.05,0.05
2_CN,0.0,0.0,0.0,0.15,0.15,0.15
3_CN,0.0,0.0,0.0,0.05,0.05,0.05
0_EN,0.0,0.0,0.0,0.14011600000000002,0.6180720000000001,0.0587653
1_EN,0.0,0.0,0.0,-0.198348,0.640312,-0.39104
2_EN,1.27566,0.9910129999999999,0.262376,0.018354099999999998,0.381916,0.478152
3_EN,0.0,0.0,0.0,0.567901,0.213175,-0.393513
0_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_1,0.0,0.0,0.0,-0.0504363,-0.13681300000000002,0.056582799999999996
0_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_3,0.0,0.0,0.0,-0.5607340000000001,0.585428,0.015123099999999999
0_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_5,0.0,0.0,0.0,0.64449,-0.31547800000000004,-0.07756569999999999
1_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_1,0.0,0.0,0.0,0.30685300000000004,-0.281469,0.45558999999999994
1_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_3,0.0,0.0,0.0,0.32261799999999996,-0.30956100000000003,0.174347
1_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_5,0.0,0.0,0.0,0.340007,0.0596717,0.676769
2_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
2_EWG_1,0.0,0.0,0.0,0.342074,0.544308,0.328993
2_EWG_2,0.0,0.0,0.0,-0.325653,-0.00901121,0.362093
2_EWG_3,0.0,0.0,0.0,-0.47958599999999996,-0.495713,0.158817
2_EWG_4,0.0,0.0,0.0,0.8553200000000001,0.08655650000000001,0.24505500000000002
2_EWG_5,0.0,0.0,0.0,0.204153,-0.334565,0.319117
3_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_1,0.0,0.0,0.0,-0.25762399999999996,0.463215,-0.880599
3_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_3,0.0,0.0,0.0,-0.139148,-0.0152452,-0.0367815
3_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_5,0.0,0.0,0.0,-0.07697319999999999,0.415822,0.191691
0_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_1,0.0,0.0,0.0,0.762505,-0.308967,-0.043358
0_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_3,0.0,0.0,0.0,-0.44906899999999994,-0.32376900000000003,0.517475
0_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_5,0.0,0.0,0.0,0.11493900000000001,-0.0798362,-0.276515
1_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_1,0.0,0.0,0.0,-0.4444,-0.0727449,-0.0473101
1_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_3,0.0,0.0,0.0,0.013535,-0.055056100000000004,-0.14485399999999998
1_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_5,0.0,0.0,0.0,0.126075,0.0753438,0.40355
2_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_1,0.0,0.0,0.0,0.591689,0.670439,0.609016
2_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_3,0.0,0.0,0.0,-0.39282399999999995,-0.146342,0.326648
2_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_5,0.0,0.0,0.0,0.7886880000000001,-0.563627,0.294498
3_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_1,0.0,0.0,0.0,0.14852200000000002,0.0401509,0.13063699999999998
3_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_3,0.0,0.0,0.0,0.127142,-0.246586,-0.278939
3_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_5,0.0,0.0,0.0,0.644374,-0.610472,0.725174
0_IWG,0.0,0.0,0.0,-0.533036,0.754005,-0.16937
1_IWG,1.1246200000000002,0.7834949999999999,1.01257,0.05,0.05,0.05
2_IWG,0.0,0.0,0.0,0.15,0.15,0.15
3_IWG,0.0,0.0,0.0,0.05,0.05,0.05
0_PH_0,0.0,0.0,0.0,-0.104724,-0.47345600000000004,-0.395396
0_PH_1,0.0,0.0,0.0,0.00333754,-0.41248900000000005,0.10463800000000001
0_PH_2,0.0,0.0,0.0,-0.11893599999999999,-0.339946,-0.184252
0_PH_3,0.0,0.0,0.0,-0.03797380000000001,-0.07227180000000001,-0.0623529
0_PH_4,0.0,0.0,0.0,-0.45888,0.386261,-0.6231359999999999
0_PH_5,0.0,0.0,0.0,0.294559,0.334363,0.714548
1_PH_0,0.0,0.0,0.0,0.0351941,0.374066,-0.031568900000000004
1_PH_1,0.0,0.0,0.0,-0.0904352,-0.528429,0.708417
1_PH_2,0.0,0.0,0.0,-0.25759899999999997,0.627568,0.275057
1_PH_3,0.0,0.0,0.0,0.027324599999999998,0.266418,0.19836099999999998
1_PH_4,0.0,0.0,0.0,-0.236515,-0.291034,-0.044830400000000006
1_PH_5,0.0,0.0,0.0,0.18177100000000002,-0.2063,1.02411
2_PH_0,0.0,0.0,0.0,-0.106003,0.26375,-0.266814
2_PH_1,0.0,0.0,0.0,0.679222,0.601052,-0.581816
2_PH_2,0.0,0.0,0.0,0.269518,-0.200102,-0.030747500000000004
2_PH_3,0.0,0.0,0.0,-0.15120699999999998,-0.38096199999999997,-0.00851511
2_PH_4,0.0,0.0,0.0,0.5589,-0.227215,0.756659
2_PH_5,0.0,0.0,0.0,0.234186,-0.00551263,-0.0738868
3_PH_0,0.0,0.0,0.0,-0.057303099999999996,1.23791,0.5380729999999999
3_PH_1,0.0,0.0,0.0,0.42555,-0.132734,0.0972061
3_PH_2,0.0,0.0,0.0,0.0540942,0.12299500000000001,0.155374
3_PH_3,0.0,0.0,0.0,-0.5186189999999999,0.38102600000000003,-0.772338
3_PH_4,0.0,0.0,0.0,0.0524377,0.553717,0.74985
3_PH_5,0.0,0.0,0.0,-0.037702,0.6645260000000001,-0.263859
0_PTC_0,0.0,0.0,0.0,0.15,0.15,0.15
0_PTC_1,0.0,0.0,0.0,0.45706,-0.41835500000000003,-0.11476900000000001
0_PTC_2,0.0,0.0,0.0,0.15,0.15,0.15
0_PTC_3,0.0,0.0,0.0,-0.025105099999999998,0.0972653,-0.0674347
0_PTC_4,0.0,0.0,0.0,0.15,0.15,0.15
0_PTC_5,0.0,0.0,0.0,-0.14820999999999998,-0.00408522,-0.0687882
1_PTC_0,0.0,0.0,0.0,0.15,0.15,0.15
1_PTC_1,0.0,0.0,0.0,-0.564916,-0.185662,-0.256267
1_PTC_2,0.0,0.0,0.0,0.15,0.15,0.15
1_PTC_3,0.0,0.0,0.0,-0.350135,0.386466,0.127998
1_PTC_4,0.0,0.0,0.0,0.15,0.15,0.15
1_PTC_5,0.0,0.0,0.0,0.143379,-0.0884212,-0.120493
2_PTC_0,0.0,0.0,0.0,0.15,0.15,0.15
2_PTC_1,0.0,0.0,0.0,0.39091,0.19101600000000002,0.773055
2_PTC_2,0.0,0.0,0.0,0.15,0.15,0.15
2_PTC_3,0.0,0.0,0.0,0.115023,0.239871,-0.39259099999999997
2_PTC_4,0.0,0.0,0.0,0.15,0.15,0.15
2_PTC_5,0.0,0.0,0.0,0.147253,0.198015,-0.328034
