,wt1,wt2,wt3,unp1,unp2,unp3
0_B,0.054817,0.497159,-0.05816369999999999,0.666816,-0.18827,0.290299
1_B,0.47198500000000004,0.332733,0.184979,0.220059,0.672616,0.28806
2_B,-0.042021300000000004,1.1739700000000002,0.489699,-0.032121699999999996,-0.205688,0.642365
3_B,0.36436999999999997,0.67769,0.86261,0.121129,-0.162983,0.127484
0_CI,0.0,0.0,0.0,0.119696,-0.076309,-0.130556
1_CI,0.0,0.0,0.0,0.05,0.05,0.05
2_CI,0.0,0.0,0.0,0.15,0.15,0.15
3_CI,0.0,0.0,0.0,-0.12559700000000001,0.238688,0.30934
0_CN,0.0,0.0,0.0,0.15,0.15,0.15
1_CN,0.0,0.0,0.0,0.05,0.05,0.05
2_CN,0.0,0.0,0.0,0.15,0.15,0.15
3_CN,0.0,0.0,0.0,0.05,0.05,0.05
0_EN,0.0,0.0,0.0,-0.161189,0.36230999999999997,-0.323879
1_EN,0.0,0.0,0.0,-0.790863,0.679182,0.304609
2_EN,0.617945,0.605137,0.524755,-0.357086,0.825541,-0.127344
3_EN,0.0,0.0,0.0,0.014954599999999998,-0.00976388,0.920344
0_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_1,0.0,0.0,0.0,-0.367578,-0.037432099999999996,-0.916645
0_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_3,0.0,0.0,0.0,0.208456,-0.462222,0.665507
0_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_5,0.0,0.0,0.0,-0.41522,0.0474009,-0.0743553
1_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_1,0.0,0.0,0.0,-0.211575,0.12598399999999998,0.123949
1_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_3,0.0,0.0,0.0,0.247441,0.818475,0.990089
1_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_5,0.0,0.0,0.0,0.18804,0.444421,0.809667
2_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
2_EWG_1,0.0,0.0,0.0,-0.281275,-0.43929700000000005,-0.320327
2_EWG_2,0.0,0.0,0.0,0.242465,0.051964199999999995,0.00589727
2_EWG_3,0.0,0.0,0.0,-0.224944,0.279646,0.7223310000000001
2_EWG_4,0.0,0.0,0.0,-0.08494739999999999,0.422022,-0.57513
2_EWG_5,0.0,0.0,0.0,0.00634131,0.213319,0.353633
3_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_1,0.0,0.0,0.0,0.431975,-0.06397749999999999,-0.140931
3_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_3,0.0,0.0,0.0,0.10841700000000001,0.182522,0.242627
3_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_5,0.0,0.0,0.0,-0.16945,-0.20905500000000002,0.54125
0_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_1,0.0,0.0,0.0,0.0943982,0.9395379999999999,0.68352
0_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_3,0.0,0.0,0.0,0.06850930000000001,0.148401,-0.150425
0_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_5,0.0,0.0,0.0,-0.0735833,-0.757386,-0.11425899999999999
1_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_1,0.0,0.0,0.0,-0.155649,0.108964,0.145573
1_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_3,0.0,0.0,0.0,-0.512745,-0.203688,0.27119099999999996
1_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_5,0.0,0.0,0.0,0.133242,0.802933,0.874558
2_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_1,0.0,0.0,0.0,-0.550271,0.137777,0.47896700000000003
2_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_3,0.0,0.0,0.0,1.03999,-0.130928,0.483153
2_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_5,0.0,0.0,0.0,0.032822199999999996,0.246067,-0.176609
3_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_1,0.0,0.0,0.0,0.09397380000000001,0.473629,-0.5488850000000001
3_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_3,0.0,0.0,0.0,0.26369699999999996,-0.451905,-0.28932199999999997
3_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_5,0.0,0.0,0.0,0.019912400000000004,0.0775602,0.8539559999999999
0_IWG,0.0,0.0,0.0,0.48489399999999994,-0.45502299999999996,0.366356
1_IWG,0.648998,1.09314,1.44766,0.05,0.05,0.05
2_IWG,0.0,0.0,0.0,0.15,0.15,0.15
3_IWG,0.0,0.0,0.0,0.05,0.05,0.05
0_PH_0,0.0,0.0,0.0,0.132468,0.11523,0.5423899999999999
0_PH_1,0.0,0.0,0.0,-0.0867717,0.0134506,-0.378373
0_PH_2,0.0,0.0,0.0,-0.125401,0.43661000000000005,0.190208
0_PH_3,0.0,0.0,0.0,-0.0887155,-0.179828,0.21203400000000003
0_PH_4,0.0,0.0,0.0,0.06880639999999999,-0.6258020000000001,-0.24005700000000002
0_PH_5,0.0,0.0,0.0,-0.10887000000000001,0.0596101,0.0330593
1_PH_0,0.0,0.0,0.0,0.15751300000000001,0.627999,1.25168
1_PH_1,0.0,0.0,0.0,-0.08218510000000001,0.34094,0.263962
1_PH_2,0.0,0.0,0.0,-0.0162216,0.180501,0.333893
1_PH_3,0.0,0.0,0.0,-0.357329,-0.885122,-0.251864
1_PH_4,0.0,0.0,0.0,0.66974,-0.421588,-0.166794
1_PH_5,0.0,0.0,0.0,0.8499959999999999,0.128991,0.617789
2_PH_0,0.0,0.0,0.0,0.216973,-0.590755,0.201595
2_PH_1,0.0,0.0,0.0,0.148668,-0.285163,-0.0773113
2_PH_2,0.0,0.0,0.0,0.539384,0.354008,0.319452
2_PH_3,0.0,0.0,0.0,0.388748,0.21943600000000002,-0.158473
2_PH_4,0.0,0.0,0.0,0.396997,-1.17669,0.19003499999999998
2_PH_5,0.0,0.0,0.0,0.0672419,-0.103073,0.340546
3_PH_0,0.0,0.0,0.0,-0.023105900000000002,0.276895,-0.551307
3_PH_1,0.0,0.0,0.0,0.593673,0.151022,-0.035955
3_PH_2,0.0,0.0,0.0,0.41428400000000004,0.383021,-0.0914979
3_PH_3,0.0,0.0,0.0,-0.45914399999999994,0.184783,0.639943
3_PH_4,0.0,0.0,0.0,0.41598599999999997,0.11640299999999999,-0.258946
3_PH_5,0.0,0.0,0.0,0.166053,0.029527699999999997,-0.00484209
0_PTC_0,0.0,0.0,0.0,0.15,0.15,0.15
0_PTC_1,0.0,0.0,0.0,0.06806849999999999,0.692345,0.115461
0_PTC_2,0.0,0.0,0.0,0.15,0.15,0.15
