,wt1,wt2,wt3,unp1,unp2,unp3
0_B,0.209871,0.42663100000000004,0.673982,0.997613,0.7454529999999999,0.119893
1_B,0.544838,0.9277569999999999,0.746717,-0.642329,0.604715,0.126104
2_B,0.92611,-0.022038,0.307767,-0.0451125,0.144178,0.661093
3_B,0.6843090000000001,0.39524000000000004,0.44703699999999996,0.561707,0.481559,0.10910299999999999
0_CI,0.0,0.0,0.0,-0.10351500000000001,0.434972,0.420338
1_CI,0.0,0.0,0.0,0.05,0.05,0.05
2_CI,0.0,0.0,0.0,0.15,0.15,0.15
3_CI,0.0,0.0,0.0,0.485683,0.11086700000000001,-0.346869
0_CN,0.0,0.0,0.0,0.15,0.15,0.15
1_CN,0.0,0.0,0.0,0.05,0.05,0.05
2_CN,0.0,0.0,0.0,0.15,0.15,0.15
3_CN,0.0,0.0,0.0,0.05,0.05,0.05
0_EN,0.0,0.0,0.0,-0.26005100000000003,0.7480760000000001,0.489418
1_EN,0.0,0.0,0.0,-0.21862800000000002,0.301769,-0.333014
2_EN,0.7350939999999999,1.56513,1.5420200000000002,-0.0388902,-0.294719,-0.0563211
3_EN,0.0,0.0,0.0,0.0196067,0.167525,0.149956
0_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_1,0.0,0.0,0.0,-0.17315,0.514712,0.0470244
0_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_3,0.0,0.0,0.0,-0.23527800000000001,-0.7191609999999999,0.620596
0_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
0_EWG_5,0.0,0.0,0.0,0.24868400000000002,-0.39474000000000004,-0.015026900000000001
1_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_1,0.0,0.0,0.0,0.120407,0.167603,0.07777200000000001
1_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_3,0.0,0.0,0.0,0.530927,0.401904,-0.0756145
1_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
1_EWG_5,0.0,0.0,0.0,0.25902800000000004,0.633618,0.795946
2_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
2_EWG_1,0.0,0.0,0.0,0.803048,0.039033,0.810955
2_EWG_2,0.0,0.0,0.0,0.8477049999999999,-0.25414200000000003,0.532065
2_EWG_3,0.0,0.0,0.0,0.0952166,-0.436565,0.72031
2_EWG_4,0.0,0.0,0.0,0.299006,0.137346,0.422217
2_EWG_5,0.0,0.0,0.0,0.278717,0.744224,-0.8154239999999999
3_EWG_0,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_1,0.0,0.0,0.0,0.120395,-0.617636,-0.22855
3_EWG_2,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_3,0.0,0.0,0.0,-0.266754,0.22671599999999997,0.26013600000000003
3_EWG_4,0.0,0.0,0.0,0.15,0.15,0.15
3_EWG_5,0.0,0.0,0.0,0.573959,0.0167818,0.47254300000000005
0_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_1,0.0,0.0,0.0,0.377827,-0.120075,-0.48585200000000006
0_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_3,0.0,0.0,0.0,0.0332493,-0.516737,0.29096700000000003
0_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
0_HH_5,0.0,0.0,0.0,0.149475,0.49489799999999995,0.411945
1_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_1,0.0,0.0,0.0,-0.504528,0.718846,0.0551688
1_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_3,0.0,0.0,0.0,-0.06216519999999999,-0.0627979,0.108349
1_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
1_HH_5,0.0,0.0,0.0,0.263651,0.432533,0.461606
2_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_1,0.0,0.0,0.0,0.0259443,-0.541115,0.52313
2_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_3,0.0,0.0,0.0,-0.155531,-0.07456089999999999,-0.08683439999999999
2_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
2_HH_5,0.0,0.0,0.0,-0.185022,-0.420138,0.48348599999999997
3_HH_0,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_1,0.0,0.0,0.0,0.9185399999999999,0.486778,-0.123873
3_HH_2,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_3,0.0,0.0,0.0,-0.139514,0.07023789999999999,-0.30721
3_HH_4,0.0,0.0,0.0,0.15,0.15,0.15
3_HH_5,0.0,0.0,0.0,0.597924,-0.20517399999999997,0.236929
0_IWG,0.0,0.0,0.0,-0.0722322,-0.598781,-0.421821
1_IWG,1.62965,0.813895,1.38113,0.05,0.05,0.05
2_IWG,0.0,0.0,0.0,0.15,0.15,0.15
3_IWG,0.0,0.0,0.0,0.05,0.05,0.05
0_PH_0,0.0,0.0,0.0,-0.445367,-0.165468,0.494594
0_PH_1,0.0,0.0,0.0,0.174585,0.773111,0.41264799999999996
0_PH_2,0.0,0.0,0.0,0.264399,-0.347943,0.61919
0_PH_3,0.0,0.0,0.0,0.355919,0.44297700000000007,-0.30932600000000005
0_PH_4,0.0,0.0,0.0,0.455317,0.296873,0.706294
0_PH_5,0.0,0.0,0.0,-0.321538,0.352277,0.39448
1_PH_0,0.0,0.0,0.0,0.652558,0.5054310000000001,0.448484
1_PH_1,0.0,0.0,0.0,-0.041943699999999993,0.24694699999999997,-0.5251979999999999
1_PH_2,0.0,0.0,0.0,-0.345599,0.402735,0.023692599999999998
1_PH_3,0.0,0.0,0.0,-0.585088,0.573285,0.131878
1_PH_4,0.0,0.0,0.0,0.644598,0.032701299999999996,0.0389844
1_PH_5,0.0,0.0,0.0,-0.152889,0.395916,-0.594162
2_PH_0,0.0,0.0,0.0,-0.0886826,0.43794399999999994,-0.23494600000000002
2_PH_1,0.0,0.0,0.0,-0.19756600000000002,0.0958166,0.150252
2_PH_2,0.0,0.0,0.0,0.289432,0.46606000000000003,0.25245500000000004
2_PH_3,0.0,0.0,0.0,0.29018,-0.0847818,-0.0222817
2_PH_4,0.0,0.0,0.0,-0.0390314,0.7106859999999999,0.310365
2_PH_5,0.0,0.0,0.0,0.378822,0.236046,0.325424
3_PH_0,0.0,0.0,0.0,0.463062,0.48024700000000003,0.254322
3_PH_1,0.0,0.0,0.0,-1.00187,0.33147600000000005,-0.118074
3_PH_2,0.0,0.0,0.0,-0.384381,-0.22595,0.293027
3_PH_3,0.0,0.0,0.0,0.139744,-0.446509,-0.507278
3_PH_4,0.0,0.0,0.0,0.40923699999999996,0.158545,0.401044
3_PH_5,0.0,0.0,0.0,0.5217189999999999,-0.292575,-0.00278017
0_PTC_0,0.0,0.0,0.0,0.15,0.15,0.15
0_PTC_1,0.0,0.0,0.0,0.8756799999999999,0.403688,0.42237700000000006
0_PTC_2,0.0,0.0,0.0,0.15,0.15,0.15
0_PTC_3,0.0,0.0,0.0,0.8844850000000001,-0.47492700000000004,0.800201
0_PTC_4,0.0,0.0,0.0,0.15,0.15,0.15
0_PTC_5,0.0,0.0,0.0,0.186225,0.187774,-0.43165
1_PTC_0,0.0,0.0,0.0,0.15,0.15,0.15
1_PTC_1,0.0,0.0,0.0,-0.0869185,0.194214,-0.302755
1_PTC_2,0.0,0.0,0.0,0.15,0.15,0.15
1_PTC_3,0.0,0.0,0.0,-0.461478,-0.279937,0.224287
1_PTC_4,0.0,0.0,0.0,0.15,0.15,0.15
1_PTC_5,0.0,0.0,0.0,0.639865,-0.663345,-0.020623500000000003
2_PTC_0,0.0,0.0,0.0,0.15,0.15,0.15
2_PTC_1,0.0,0.0,0.0,-0.6279560000000001,-0.18631099999999998,-0.24199299999999999
2_PTC_2,0.0,0.0,0.0,0.15,0.15,0.15
2_PTC_3,0.0,0.0,0.0,0.0960072,-0.175103,-0.0444279
2_PTC_4,0.0,0.0,0.0,0.15,0.15,0.15
2_PTC_5,0.0,0.0,0.0,-0.23712600000000003,0.328919,-0.022662099999999998
3_PTC_0,0.0,0.0,0.0,0.15,0.15,0.15
3_PTC_1,0.0,0.0,0.0,-0.283901,0.112206,0.190039
3_PTC_2,0.0,0.0,0.0,0.15,0.15,0.15
3_PTC_3,0.0,0.0,0.0,-0.575379,0.0590717,-0.320418
3_PTC_4,0.0,0.0,0.0,0.15,0.15,0.15
3_PTC_5,0.0,0.0,0.0,0.745891,0.133719,-0.164552
0_ci,0.0,0.0,0.0,0.41756400000000005,-0.148474,0.40983100000000006
1_ci,0.0,0.0,0.0,0.479404,0.07235369999999999,-0.08527260000000002
2_ci,0.0,0.0,0.0,0.486484,-0.07287300000000001,0.371608
3_ci,0.0,0.0,0.0,0.0287074,-0.257479,-0.654035
0_en,0.0,0.0,0.0,0.195758,0.254271,-0.174544
1_en,0.0,0.0,0.0,-0.0042787,0.0967668,0.157648
2_en,1.36459,1.23443,1.56946,0.326209,-0.0432615,-0.113015
3_en,0.0,0.0,0.0,0.257711,-0.25289,0.22995100000000002
0_hh,0.0,0.0,0.0,-0.169054,-0.0741206,0.5336069999999999
1_hh,0.0,0.0,0.0,-0.336646,-0.023486,-0.319998
2_hh,0.0,0.0,0.0,-0.411289,-0.171645,0.120532
3_hh,0.0,0.0,0.0,-0.426932,-0.0208058,0.385391
0_ptc,0.0,0.0,0.0,0.15,0.15,0.15
1_ptc,0.0,0.0,0.0,0.8467379999999999,-0.10774500000000001,-0.00125849
2_ptc,0.0,0.0,0.0,0.0477606,0.21813000000000002,0.40636300000000003
3_ptc,0.0,0.0,0.0,0.05,0.05,0.05
0_wg,0.0,0.0,0.0,0.281456,-0.294774,0.0289382
1_wg,0.8248979999999999,0.9232940000000001,0.6286970000000001,0.8402709999999999,0.08589580000000001,-0.0565734
2_wg,0.0,0.0,0.0,-0.0396815,0.00346223,-0.0923322
3_wg,0.0,0.0,0.0,-0.320343,-0.339934,0.0252584
