name clusters
A_1 1
A_2 1
A_3 1
B_1 0
B_2 0
B_3 0
attr_001 1
attr_002 1
attr_003 1
attr_004 1
attr_005 1
attr_006 1
attr_007 1
attr_008 1
attr_009 1
attr_010 1
attr_011 1
attr_012 1
attr_013 1
attr_014 1
attr_015 1
attr_016 1
attr_017 1
attr_018 1
attr_019 1
attr_020 1
attr_021 1
attr_022 1
attr_023 1
attr_024 1
attr_025 1
attr_026 1
attr_027 1
attr_028 1
attr_029 1
attr_030 1
attr_031 1
attr_032 1
attr_033 1
attr_034 1
attr_035 1
attr_036 1
attr_037 1
attr_038 1
attr_039 1
attr_040 1
attr_041 1
attr_042 1
attr_043 1
attr_044 1
attr_045 1
attr_046 1
attr_047 1
attr_048 1
attr_049 1
attr_050 1
attr_051 1
attr_052 1
attr_053 1
attr_054 1
attr_055 1
attr_056 1
attr_057 1
attr_058 1
attr_059 1
attr_060 1
attr_061 1
attr_062 1
attr_063 1
attr_064 1
attr_065 1
attr_066 1
attr_067 1
attr_068 1
attr_069 1
attr_070 1
attr_071 1
attr_072 1
attr_073 1
attr_074 1
attr_075 1
attr_076 1
attr_077 1
attr_078 1
attr_079 1
attr_080 1
attr_081 1
attr_082 1
attr_083 1
attr_084 1
attr_085 1
attr_086 1
attr_087 1
attr_088 1
attr_089 1
attr_090 1
attr_091 1
attr_092 1
attr_093 1
attr_094 1
attr_095 1
attr_096 1
attr_097 1
attr_098 1
attr_099 1
attr_100 1
attr_101 1
attr_102 1
attr_103 1
attr_104 1
attr_105 1
attr_106 1
attr_107 1
attr_108 1
attr_109 1
attr_110 1
attr_111 1
attr_112 1
attr_113 1
attr_114 1
attr_115 1
attr_116 1
attr_117 1
attr_118 1
attr_119 1
attr_120 1
attr_121 1
attr_122 1
attr_123 1
attr_124 1
attr_125 1
attr_126 1
attr_127 1
attr_128 1
attr_129 1
attr_130 1
attr_131 1
attr_132 1
attr_133 1
attr_134 1
attr_135 1
attr_136 1
attr_137 1
attr_138 1
attr_139 1
attr_140 1
attr_141 1
attr_142 1
attr_143 1
attr_144 1
attr_145 1
attr_146 1
attr_147 1
attr_148 1
attr_149 1
attr_150 1
attr_151 1
attr_152 1
attr_153 1
attr_154 1
attr_155 1
attr_156 1
attr_157 1
attr_158 1
attr_159 1
attr_160 1
attr_161 1
attr_162 1
attr_163 1
attr_164 1
attr_165 1
attr_166 1
attr_167 1
attr_168 1
attr_169 1
attr_170 1
attr_171 1
attr_172 1
attr_173 1
attr_174 1
attr_175 1
attr_176 1
attr_177 1
attr_178 1
attr_179 1
attr_180 1
attr_181 1
attr_182 1
attr_183 1
attr_184 1
attr_185 1
attr_186 1
attr_187 1
attr_188 1
attr_189 1
attr_190 1
attr_191 1
attr_192 1
attr_193 1
attr_194 1
attr_195 1
attr_196 1
attr_197 1
attr_198 1
attr_199 1
attr_200 1
attr_201 1
attr_202 1
attr_203 1
attr_204 1
attr_205 1
attr_206 1
attr_207 1
attr_208 1
attr_209 1
attr_210 1
attr_211 1
attr_212 1
attr_213 1
attr_214 1
attr_215 1
attr_216 1
attr_217 1
attr_218 1
attr_219 1
attr_220 1
attr_221 1
attr_222 1
attr_223 1
attr_224 1
attr_225 1
attr_226 1
attr_227 1
attr_228 1
attr_229 1
attr_230 1
attr_231 1
attr_232 1
attr_233 1
attr_234 1
attr_235 1
attr_236 1
attr_237 1
attr_238 1
attr_239 1
attr_240 1
attr_241 1
attr_242 1
attr_243 1
attr_244 1
attr_245 1
attr_246 1
attr_247 1
attr_248 1
attr_249 1
attr_250 1
attr_251 1
attr_252 1
attr_253 1
attr_254 1
attr_255 1
attr_256 1
attr_257 1
attr_258 1
attr_259 1
attr_260 1
attr_261 1
attr_262 1
attr_263 1
attr_264 1
attr_265 1
attr_266 1
attr_267 1
attr_268 1
attr_269 1
attr_270 1
attr_271 1
attr_272 1
attr_273 1
attr_274 1
attr_275 1
attr_276 1
attr_277 1
attr_278 1
